camera,clip,sample_idx,ts_utc_raw,lat_deg,lon_deg,speed_mph_from_camera,speed_mph_calculated,speed_source,fix_status,fix_ok,accel_x,accel_y,accel_z,accel_units,gyro_x,gyro_y,gyro_z,gyro_units
ROVE R2 4K Dual,REC20260713-052815-188.mp4,27,2026-07-13T10:28:41+00:00,40.8111347,-96.6894338,0,0.0,from_camera,fix,1,0.08853,-1.11339,0.14602,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,28,2026-07-13T10:28:42+00:00,40.8111345,-96.6894342,0,0.09,from_camera,fix,1,0.0878,-1.1169,0.14387,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,29,2026-07-13T10:28:43+00:00,40.8111343,-96.6894345,0,0.08,from_camera,fix,1,0.0895,-1.11773,0.14308,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,30,2026-07-13T10:28:44+00:00,40.8111343,-96.6894343,0,0.04,from_camera,fix,1,0.08999,-1.11639,0.14473,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,31,2026-07-13T10:28:45+00:00,40.8111342,-96.6894342,0,0.03,from_camera,fix,1,0.09018,-1.11419,0.14162,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,32,2026-07-13T10:28:46+00:00,40.811134,-96.6894345,0,0.08,from_camera,fix,1,0.09022,-1.12052,0.14387,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,33,2026-07-13T10:28:47+00:00,40.8111338,-96.6894348,0,0.08,from_camera,fix,1,0.08816,-1.11687,0.14443,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,34,2026-07-13T10:28:48+00:00,40.8111338,-96.6894347,0,0.02,from_camera,fix,1,0.0903,-1.11419,0.144,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,35,2026-07-13T10:28:49+00:00,40.8111338,-96.6894347,0,0.0,from_camera,fix,1,0.08821,-1.11443,0.14329,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,36,2026-07-13T10:28:50+00:00,40.8111338,-96.6894348,0,0.02,from_camera,fix,1,0.08706,-1.11413,0.14357,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,37,2026-07-13T10:28:51+00:00,40.8111337,-96.6894347,0,0.03,from_camera,fix,1,0.08895,-1.11736,0.14266,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,38,2026-07-13T10:28:52+00:00,40.8111338,-96.6894345,0,0.05,from_camera,fix,1,0.09028,-1.11627,0.14427,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,39,2026-07-13T10:28:53+00:00,40.8111338,-96.6894348,0,0.06,from_camera,fix,1,0.08792,-1.11474,0.14247,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,40,2026-07-13T10:28:54+00:00,40.8111338,-96.6894352,0,0.08,from_camera,fix,1,0.09109,-1.11669,0.14235,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,41,2026-07-13T10:28:55+00:00,40.8111337,-96.6894357,0,0.1,from_camera,fix,1,0.08861,-1.11684,0.14289,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,42,2026-07-13T10:28:56+00:00,40.8111337,-96.689436,0,0.06,from_camera,fix,1,0.08883,-1.11651,0.14192,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,43,2026-07-13T10:28:57+00:00,40.8111335,-96.6894362,0,0.06,from_camera,fix,1,0.09048,-1.11565,0.14241,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,44,2026-07-13T10:28:58+00:00,40.8111335,-96.6894363,0,0.02,from_camera,fix,1,0.08913,-1.1154,0.14237,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,45,2026-07-13T10:28:59+00:00,40.8111335,-96.6894365,0,0.04,from_camera,fix,1,0.08834,-1.11767,0.14333,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,46,2026-07-13T10:29:00+00:00,40.8111335,-96.6894365,0,0.0,from_camera,fix,1,0.08908,-1.11767,0.14327,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,47,2026-07-13T10:29:01+00:00,40.8111335,-96.6894365,0,0.0,from_camera,fix,1,0.09134,-1.11663,0.14315,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,48,2026-07-13T10:29:02+00:00,40.8111335,-96.6894367,0,0.04,from_camera,fix,1,0.08849,-1.1119,0.14185,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,49,2026-07-13T10:29:03+00:00,40.8111333,-96.6894367,0,0.05,from_camera,fix,1,0.09121,-1.11388,0.14284,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,50,2026-07-13T10:29:04+00:00,40.8111333,-96.6894368,0,0.02,from_camera,fix,1,0.08908,-1.11614,0.14229,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,51,2026-07-13T10:29:05+00:00,40.8111332,-96.6894372,0,0.08,from_camera,fix,1,0.0901,-1.11558,0.14364,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,52,2026-07-13T10:29:06+00:00,40.8111332,-96.6894373,0,0.02,from_camera,fix,1,0.08889,-1.11535,0.14125,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,53,2026-07-13T10:29:07+00:00,40.8111332,-96.6894375,0,0.04,from_camera,fix,1,0.08865,-1.11559,0.14223,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,54,2026-07-13T10:29:08+00:00,40.8111332,-96.6894373,0,0.04,from_camera,fix,1,0.08976,-1.1173,0.14416,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,55,2026-07-13T10:29:09+00:00,40.8111332,-96.6894373,0,0.0,from_camera,fix,1,0.08889,-1.11504,0.14431,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,56,2026-07-13T10:29:10+00:00,40.8111333,-96.6894372,0,0.03,from_camera,fix,1,0.09018,-1.11724,0.14266,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,57,2026-07-13T10:29:11+00:00,40.8111332,-96.6894377,0,0.1,from_camera,fix,1,0.08872,-1.11696,0.14203,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,58,2026-07-13T10:29:12+00:00,40.8111332,-96.6894378,0,0.02,from_camera,fix,1,0.09011,-1.11571,0.14137,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,59,2026-07-13T10:29:13+00:00,40.8111332,-96.689438,0,0.04,from_camera,fix,1,0.09189,-1.11431,0.14186,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,60,2026-07-13T10:29:14+00:00,40.8111332,-96.6894382,0,0.04,from_camera,fix,1,0.09045,-1.11408,0.14335,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,0,2026-07-13T10:29:15+00:00,40.8111332,-96.6894383,0,0.02,from_camera,fix,1,0.09011,-1.11626,0.14217,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,1,2026-07-13T10:29:16+00:00,40.8111333,-96.6894383,0,0.02,from_camera,fix,1,0.09281,-1.11742,0.14174,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,2,2026-07-13T10:29:17+00:00,40.8111333,-96.6894382,0,0.02,from_camera,fix,1,0.09109,-1.11987,0.14327,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,3,2026-07-13T10:29:18+00:00,40.8111333,-96.689438,0,0.04,from_camera,fix,1,0.08924,-1.11397,0.14306,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,4,2026-07-13T10:29:19+00:00,40.8111333,-96.689438,0,0.0,from_camera,fix,1,0.09125,-1.11523,0.1441,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,5,2026-07-13T10:29:20+00:00,40.8111333,-96.6894378,0,0.04,from_camera,fix,1,0.08975,-1.12011,0.14412,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,6,2026-07-13T10:29:21+00:00,40.8111333,-96.6894378,0,0.0,from_camera,fix,1,0.09079,-1.11765,0.14151,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,7,2026-07-13T10:29:22+00:00,40.8111332,-96.689438,0,0.05,from_camera,fix,1,0.08987,-1.11516,0.14253,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,8,2026-07-13T10:29:23+00:00,40.8111332,-96.689438,0,0.0,from_camera,fix,1,0.09171,-1.11569,0.14088,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,9,2026-07-13T10:29:24+00:00,40.8111332,-96.6894378,0,0.04,from_camera,fix,1,0.09085,-1.11839,0.14243,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,10,2026-07-13T10:29:25+00:00,40.8111332,-96.6894377,0,0.02,from_camera,fix,1,0.08969,-1.11394,0.1407,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,11,2026-07-13T10:29:26+00:00,40.8111332,-96.6894377,0,0.0,from_camera,fix,1,0.08987,-1.11328,0.14404,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,12,2026-07-13T10:29:27+00:00,40.8111332,-96.6894375,0,0.04,from_camera,fix,1,0.08792,-1.11694,0.14498,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,13,2026-07-13T10:29:28+00:00,40.8111333,-96.6894373,0,0.05,from_camera,fix,1,0.09074,-1.11805,0.14134,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,14,2026-07-13T10:29:29+00:00,40.8111333,-96.6894372,0,0.02,from_camera,fix,1,0.0901,-1.11155,0.14111,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,15,2026-07-13T10:29:30+00:00,40.8111335,-96.689437,0,0.06,from_camera,fix,1,0.09176,-1.11559,0.14266,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,16,2026-07-13T10:29:31+00:00,40.8111333,-96.689437,0,0.05,from_camera,fix,1,0.09171,-1.11466,0.14208,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,17,2026-07-13T10:29:32+00:00,40.8111333,-96.689437,0,0.0,from_camera,fix,1,0.09317,-1.11901,0.14431,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,18,2026-07-13T10:29:33+00:00,40.8111333,-96.689437,0,0.0,from_camera,fix,1,0.09171,-1.11644,0.1422,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,19,2026-07-13T10:29:34+00:00,40.8111332,-96.6894368,0,0.05,from_camera,fix,1,0.09143,-1.11535,0.1426,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,20,2026-07-13T10:29:35+00:00,40.8111332,-96.6894368,0,0.0,from_camera,fix,1,0.08853,-1.11565,0.14308,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,21,2026-07-13T10:29:36+00:00,40.8111332,-96.6894368,0,0.0,from_camera,fix,1,0.09097,-1.11604,0.1422,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,22,2026-07-13T10:29:37+00:00,40.8111332,-96.6894368,0,0.0,from_camera,fix,1,0.09207,-1.11865,0.14211,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,23,2026-07-13T10:29:38+00:00,40.8111332,-96.6894368,0,0.0,from_camera,fix,1,0.09102,-1.11437,0.14231,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,24,2026-07-13T10:29:39+00:00,40.811133,-96.6894368,0,0.05,from_camera,fix,1,0.09177,-1.11995,0.14347,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,25,2026-07-13T10:29:40+00:00,40.811133,-96.6894368,0,0.0,from_camera,fix,1,0.09195,-1.11724,0.14266,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,26,2026-07-13T10:29:41+00:00,40.8111328,-96.6894368,0,0.05,from_camera,fix,1,0.09223,-1.11759,0.14185,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,27,2026-07-13T10:29:42+00:00,40.8111328,-96.6894365,0,0.06,from_camera,fix,1,0.09018,-1.11681,0.14229,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,28,2026-07-13T10:29:43+00:00,40.811133,-96.6894363,0,0.06,from_camera,fix,1,0.09091,-1.11874,0.14404,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,29,2026-07-13T10:29:44+00:00,40.811133,-96.689436,0,0.06,from_camera,fix,1,0.08982,-1.11914,0.14203,g,,,,
