true_time_utc,true_time_local,elapsed_sec,garmin_ts_raw,garmin_clip,garmin_sample_idx,garmin_lat,garmin_lon,garmin_speed_mph,garmin_speed_mph_calculated,garmin_fix_status,garmin_fix_ok,gopro_ts_raw,gopro_clip,gopro_sample_idx,gopro_lat,gopro_lon,gopro_speed_mph,gopro_speed_mph_calculated,gopro_fix_status,gopro_fix_ok,gopro_accel_x,gopro_accel_y,gopro_accel_z,gopro_gyro_x,gopro_gyro_y,gopro_gyro_z,redtiger_ts_raw,redtiger_clip,redtiger_sample_idx,redtiger_lat,redtiger_lon,redtiger_speed_mph,redtiger_speed_mph_calculated,redtiger_fix_status,redtiger_fix_ok,redtiger_accel_x,redtiger_accel_y,redtiger_accel_z,rove_ts_raw,rove_clip,rove_sample_idx,rove_lat,rove_lon,rove_speed_mph,rove_speed_mph_calculated,rove_fix_status,rove_fix_ok,rove_accel_x,rove_accel_y,rove_accel_z,pi_ts_raw,pi_rpm,pi_speed_mph,pi_throttle_pct,pi_yellow_wire,pi_green_wire,pi_obd_connected,pi_arduino_connected
2026-07-13T10:44:21+00:00,2026-07-13T05:44:21-05:00,981,2026-07-13T10:44:21+00:00,GRMN0229.MP4,53,40.8099874,-96.6906312,8,6.17,fix,1,2026-07-13T10:44:21+00:00,GX010003.MP4,12892,40.8099895,-96.6906423,4.4,4.19,3D,1,-10.0733,0.3075,-0.6676,-0.0621,0.01205,-0.05577,2026-07-13T10:44:21+00:00,20260713054415_000215F.MP4,6,40.8100098,-96.6906576,4.78,6.07,active,1,0,-1,0,2026-07-13T10:44:21+00:00,REC20260713-054416-204.mp4,5,40.8099692,-96.6906488,4,6.14,fix,1,0.05969,-1.13099,-0.0065,2026-03-02 00:57:42.151,608,5.6,15.3,1,1,1,1
2026-07-13T10:44:22+00:00,2026-07-13T05:44:22-05:00,982,2026-07-13T10:44:22+00:00,GRMN0229.MP4,54,40.8099995,-96.6906315,5,3.01,fix,1,2026-07-13T10:44:22+00:00,GX010003.MP4,12902,40.8099993,-96.6906431,1.52,1.49,3D,1,-9.7727,-0.0297,-1.0231,-0.00607,-0.00165,0.00703,2026-07-13T10:44:22+00:00,20260713054415_000215F.MP4,7,40.810026,-96.6906576,2.01,4.03,active,1,0,-3,0,2026-07-13T10:44:22+00:00,REC20260713-054416-204.mp4,6,40.8099812,-96.6906498,0,2.99,fix,1,0.05526,-1.12133,0.09022,2026-03-02 00:57:43.155,605,2.5,15.3,1,1,1,1
2026-07-13T10:44:23+00:00,2026-07-13T05:44:23-05:00,983,2026-07-13T10:44:23+00:00,GRMN0229.MP4,55,40.8099977,-96.6906316,2,0.45,fix,1,2026-07-13T10:44:23+00:00,GX010003.MP4,12912,40.81,-96.6906441,0.17,0.25,3D,1,-9.4175,-0.0799,-2.6053,0.00554,-0.00942,0.02002,2026-07-13T10:44:23+00:00,20260713054415_000215F.MP4,8,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:23+00:00,REC20260713-054416-204.mp4,7,40.8099832,-96.6906503,0,0.51,fix,1,0.05284,-1.11586,0.14318,2026-03-02 00:57:44.159,609,1.9,15.3,1,1,1,1
2026-07-13T10:44:24+00:00,2026-07-13T05:44:24-05:00,984,2026-07-13T10:44:24+00:00,GRMN0229.MP4,56,40.8099889,-96.6906318,0,2.19,fix,1,2026-07-13T10:44:24+00:00,GX010003.MP4,12922,40.8099993,-96.6906437,0.17,0.45,3D,1,-9.6133,-0.0141,-2.4134,-0.00359,-0.00773,0.00078,2026-07-13T10:44:24+00:00,20260713054415_000215F.MP4,9,40.8100301,-96.6906576,0.0,1.02,active,1,0,-3,0,2026-07-13T10:44:24+00:00,REC20260713-054416-204.mp4,8,40.809983,-96.6906502,0,0.05,fix,1,0.05221,-1.11276,0.14254,2026-03-02 00:57:45.163,604,1.9,15.3,1,1,1,1
2026-07-13T10:44:25+00:00,2026-07-13T05:44:25-05:00,985,2026-07-13T10:44:25+00:00,GRMN0229.MP4,57,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:25+00:00,GX010003.MP4,12932,40.8099986,-96.6906435,0.21,0.19,3D,1,-9.6221,-0.0294,-2.4481,-0.00122,-0.00788,0.00085,2026-07-13T10:44:25+00:00,20260713054415_000215F.MP4,10,40.8100301,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:25+00:00,REC20260713-054416-204.mp4,9,40.8099832,-96.6906507,0,0.11,fix,1,0.05238,-1.11276,0.14266,2026-03-02 00:57:46.167,607,1.9,15.3,1,1,1,1
2026-07-13T10:44:26+00:00,2026-07-13T05:44:26-05:00,986,2026-07-13T10:44:26+00:00,GRMN0229.MP4,58,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:26+00:00,GX010003.MP4,12942,40.8099982,-96.6906431,0.06,0.49,3D,1,-9.6239,-0.0486,-2.4517,-0.00106,-0.00783,0.00128,2026-07-13T10:44:26+00:00,20260713054415_000215F.MP4,11,40.810026,-96.6906576,0.0,1.02,active,1,0,-3,0,2026-07-13T10:44:26+00:00,REC20260713-054416-204.mp4,10,40.8099833,-96.6906513,0,0.12,fix,1,0.05112,-1.11799,0.13518,2026-03-02 00:57:47.172,610,0.0,15.3,1,1,1,1
2026-07-13T10:44:27+00:00,2026-07-13T05:44:27-05:00,987,2026-07-13T10:44:27+00:00,GRMN0229.MP4,59,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:27+00:00,GX010003.MP4,12952,40.8099987,-96.6906433,0.14,0.53,3D,1,-9.6158,-0.0457,-2.4572,-0.00073,-0.00835,0.00078,2026-07-13T10:44:27+00:00,20260713054415_000215F.MP4,12,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:27+00:00,REC20260713-054416-204.mp4,11,40.8099832,-96.6906517,0,0.08,fix,1,0.05523,-1.11541,0.14033,2026-03-02 00:57:48.176,591,0.0,15.3,1,1,1,1
2026-07-13T10:44:28+00:00,2026-07-13T05:44:28-05:00,988,2026-07-13T10:44:28+00:00,GRMN0230.MP4,0,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:28+00:00,GX010003.MP4,12962,40.8099978,-96.6906426,0.09,0.31,3D,1,-9.6216,-0.0488,-2.4454,-0.0016,-0.00799,0.00101,2026-07-13T10:44:28+00:00,20260713054415_000215F.MP4,13,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:28+00:00,REC20260713-054416-204.mp4,12,40.809983,-96.6906518,0,0.05,fix,1,0.05238,-1.11673,0.14347,2026-03-02 00:57:49.180,716,0.0,16.9,1,1,1,1
2026-07-13T10:44:29+00:00,2026-07-13T05:44:29-05:00,989,2026-07-13T10:44:29+00:00,GRMN0230.MP4,1,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:29+00:00,GX010003.MP4,12972,40.8099967,-96.6906419,0.21,0.25,3D,1,-9.62,-0.0661,-2.4482,-0.00122,-0.00804,0.00165,2026-07-13T10:44:29+00:00,20260713054415_000215F.MP4,14,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:29+00:00,REC20260713-054416-204.mp4,13,40.8099828,-96.690652,0,0.06,fix,1,0.05359,-1.11851,0.14254,2026-03-02 00:57:50.184,721,0.0,16.9,1,1,1,1
2026-07-13T10:44:30+00:00,2026-07-13T05:44:30-05:00,990,2026-07-13T10:44:30+00:00,GRMN0230.MP4,2,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:30+00:00,GX010003.MP4,12982,40.8099959,-96.6906407,0.09,0.45,3D,1,-9.6202,-0.0442,-2.4478,-0.00034,-0.00807,0.00106,2026-07-13T10:44:30+00:00,20260713054415_000215F.MP4,15,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:30+00:00,REC20260713-054416-204.mp4,14,40.8099832,-96.690652,0,0.1,fix,1,0.05296,-1.11276,0.1407,2026-03-02 00:57:51.188,714,0.0,16.9,1,1,1,1
2026-07-13T10:44:31+00:00,2026-07-13T05:44:31-05:00,991,2026-07-13T10:44:31+00:00,GRMN0230.MP4,3,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:31+00:00,GX010003.MP4,12992,40.8099953,-96.690641,0.06,0.31,3D,1,-9.6181,-0.0585,-2.4534,-0.00075,-0.0082,0.00064,2026-07-13T10:44:31+00:00,20260713054415_000215F.MP4,16,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:31+00:00,REC20260713-054416-204.mp4,15,40.8099833,-96.6906523,0,0.06,fix,1,0.0529,-1.11621,0.14116,2026-03-02 00:57:52.193,725,0.0,16.5,1,1,1,1
2026-07-13T10:44:32+00:00,2026-07-13T05:44:32-05:00,992,2026-07-13T10:44:32+00:00,GRMN0230.MP4,4,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:32+00:00,GX010003.MP4,13002,40.8099946,-96.6906416,0.04,0.0,3D,1,-9.6151,-0.0504,-2.4433,-0.00059,-0.00847,0.00138,2026-07-13T10:44:32+00:00,20260713054415_000215F.MP4,17,40.810026,-96.6906576,0.0,0.0,active,1,0,-4,0,2026-07-13T10:44:32+00:00,REC20260713-054416-204.mp4,16,40.8099838,-96.6906527,0,0.15,fix,1,0.05405,-1.11747,0.14243,2026-03-02 00:57:53.197,718,0.0,16.5,1,1,1,1
2026-07-13T10:44:33+00:00,2026-07-13T05:44:33-05:00,993,2026-07-13T10:44:33+00:00,GRMN0230.MP4,5,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:33+00:00,GX010003.MP4,13012,40.8099938,-96.6906424,0.1,0.37,3D,1,-9.6083,-0.0544,-2.4531,-0.00112,-0.0083,0.00101,2026-07-13T10:44:33+00:00,20260713054415_000215F.MP4,18,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:33+00:00,REC20260713-054416-204.mp4,17,40.809984,-96.6906532,0,0.11,fix,1,0.05169,-1.1165,0.14162,2026-03-02 00:57:54.202,704,0.0,16.5,1,1,1,1
2026-07-13T10:44:34+00:00,2026-07-13T05:44:34-05:00,994,2026-07-13T10:44:34+00:00,GRMN0230.MP4,6,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:34+00:00,GX010003.MP4,13022,40.8099932,-96.6906431,0.03,0.31,3D,1,-9.6127,-0.0409,-2.4544,-0.00096,-0.00836,0.00085,2026-07-13T10:44:34+00:00,20260713054415_000215F.MP4,19,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:34+00:00,REC20260713-054416-204.mp4,18,40.8099837,-96.6906532,0,0.07,fix,1,0.051,-1.11621,0.14341,2026-03-02 00:57:55.206,706,0.0,16.5,1,1,1,1
2026-07-13T10:44:35+00:00,2026-07-13T05:44:35-05:00,995,2026-07-13T10:44:35+00:00,GRMN0230.MP4,7,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:35+00:00,GX010003.MP4,13032,40.809993,-96.6906439,0.06,0.19,3D,1,-9.6145,-0.0392,-2.4451,-0.00037,-0.00799,0.00149,2026-07-13T10:44:35+00:00,20260713054415_000215F.MP4,20,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:35+00:00,REC20260713-054416-204.mp4,19,40.8099833,-96.6906528,0,0.12,fix,1,0.05451,-1.11379,0.14174,2026-03-02 00:57:56.210,696,0.0,16.5,1,1,1,1
2026-07-13T10:44:36+00:00,2026-07-13T05:44:36-05:00,996,2026-07-13T10:44:36+00:00,GRMN0230.MP4,8,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:36+00:00,GX010003.MP4,13042,40.8099925,-96.6906445,0.09,0.49,3D,1,-9.6094,-0.0499,-2.4453,-0.00032,-0.00825,0.0016,2026-07-13T10:44:36+00:00,20260713054415_000215F.MP4,21,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:36+00:00,REC20260713-054416-204.mp4,20,40.8099833,-96.6906525,0,0.06,fix,1,0.05043,-1.11667,0.14312,2026-03-02 00:57:57.215,696,0.0,16.5,1,1,1,1
2026-07-13T10:44:37+00:00,2026-07-13T05:44:37-05:00,997,2026-07-13T10:44:37+00:00,GRMN0230.MP4,9,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:37+00:00,GX010003.MP4,13052,40.8099922,-96.6906448,0.04,0.25,3D,1,-9.6176,-0.049,-2.4572,-0.00048,-0.00852,0.00128,2026-07-13T10:44:37+00:00,20260713054415_000215F.MP4,22,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:37+00:00,REC20260713-054416-204.mp4,21,40.8099833,-96.690652,0,0.09,fix,1,0.05238,-1.11345,0.1395,2026-03-02 00:57:58.219,683,0.0,16.5,1,1,1,1
2026-07-13T10:44:38+00:00,2026-07-13T05:44:38-05:00,998,2026-07-13T10:44:38+00:00,GRMN0230.MP4,10,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:38+00:00,GX010003.MP4,13062,40.8099918,-96.6906453,0.12,0.31,3D,1,-9.6121,-0.0529,-2.4482,-0.00016,-0.00921,0.00138,2026-07-13T10:44:38+00:00,20260713054415_000215F.MP4,23,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:38+00:00,REC20260713-054416-204.mp4,22,40.8099827,-96.6906533,0,0.29,fix,1,0.05601,-1.11747,0.14065,2026-03-02 00:57:59.223,681,0.0,16.5,1,1,1,1
2026-07-13T10:44:39+00:00,2026-07-13T05:44:39-05:00,999,2026-07-13T10:44:39+00:00,GRMN0230.MP4,11,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:39+00:00,GX010003.MP4,13072,40.8099916,-96.6906458,0.12,0.31,3D,1,-9.6217,-0.0526,-2.4483,-0.00096,-0.00895,0.00128,2026-07-13T10:44:39+00:00,20260713054415_000215F.MP4,24,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:39+00:00,REC20260713-054416-204.mp4,23,40.8099828,-96.6906532,0,0.03,fix,1,0.05114,-1.11736,0.14174,2026-03-02 00:58:00.227,683,0.0,16.5,1,1,1,1
2026-07-13T10:44:40+00:00,2026-07-13T05:44:40-05:00,1000,2026-07-13T10:44:40+00:00,GRMN0230.MP4,12,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:40+00:00,GX010003.MP4,13082,40.8099914,-96.6906461,0.15,0.31,3D,1,-9.623,-0.0528,-2.4549,-0.00064,-0.00777,0.00106,2026-07-13T10:44:40+00:00,20260713054415_000215F.MP4,25,40.810026,-96.6906576,0.0,0.0,active,1,0,-4,0,2026-07-13T10:44:40+00:00,REC20260713-054416-204.mp4,24,40.809983,-96.6906525,0,0.14,fix,1,0.05457,-1.10753,0.13881,2026-03-02 00:58:01.231,678,0.0,16.5,1,1,1,1
2026-07-13T10:44:41+00:00,2026-07-13T05:44:41-05:00,1001,2026-07-13T10:44:41+00:00,GRMN0230.MP4,13,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:41+00:00,GX010003.MP4,13092,40.8099908,-96.6906463,0.09,0.25,3D,1,-9.6182,-0.0603,-2.4466,-0.00117,-0.00825,0.00154,2026-07-13T10:44:41+00:00,20260713054415_000215F.MP4,26,40.810022,-96.6906576,0.0,0.99,active,1,0,-4,0,2026-07-13T10:44:41+00:00,REC20260713-054416-204.mp4,25,40.8099833,-96.690652,0,0.12,fix,1,0.05083,-1.11937,0.14364,2026-03-02 00:58:02.236,683,0.0,16.5,1,1,1,1
2026-07-13T10:44:42+00:00,2026-07-13T05:44:42-05:00,1002,2026-07-13T10:44:42+00:00,GRMN0230.MP4,14,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:42+00:00,GX010003.MP4,13102,40.8099904,-96.6906465,0.18,0.19,3D,1,-9.6311,-0.0604,-2.4513,-0.00091,-0.00841,0.00181,2026-07-13T10:44:42+00:00,20260713054415_000215F.MP4,27,40.810026,-96.6906576,0.0,0.99,active,1,0,-3,0,2026-07-13T10:44:42+00:00,REC20260713-054416-204.mp4,26,40.8099835,-96.6906517,0,0.08,fix,1,0.04744,-1.10971,0.14536,2026-03-02 00:58:03.240,676,0.0,16.5,1,1,1,1
2026-07-13T10:44:43+00:00,2026-07-13T05:44:43-05:00,1003,2026-07-13T10:44:43+00:00,GRMN0230.MP4,15,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:43+00:00,GX010003.MP4,13112,40.8099902,-96.6906471,0.12,0.19,3D,1,-9.621,-0.0589,-2.4522,-0.0009,-0.00785,0.00129,2026-07-13T10:44:43+00:00,20260713054415_000215F.MP4,28,40.810026,-96.6906576,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:44:43+00:00,REC20260713-054416-204.mp4,27,40.8099837,-96.6906513,0,0.09,fix,1,0.05612,-1.11034,0.14099,2026-03-02 00:58:04.244,677,0.0,16.5,1,1,1,1
2026-07-13T10:44:44+00:00,2026-07-13T05:44:44-05:00,1004,2026-07-13T10:44:44+00:00,GRMN0230.MP4,16,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:44+00:00,GX010003.MP4,13122,40.8099906,-96.6906479,0.15,0.37,3D,1,-9.6153,-0.0511,-2.4514,-0.00059,-0.00841,0.00165,2026-07-13T10:44:44+00:00,20260713054415_000215F.MP4,29,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:44+00:00,REC20260713-054416-204.mp4,28,40.8099835,-96.6906512,0,0.05,fix,1,0.04859,-1.12374,0.14301,2026-03-02 00:58:05.248,672,0.0,16.5,1,1,1,1
2026-07-13T10:44:45+00:00,2026-07-13T05:44:45-05:00,1005,2026-07-13T10:44:45+00:00,GRMN0230.MP4,17,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:45+00:00,GX010003.MP4,13132,40.8099919,-96.6906492,0.12,0.19,3D,1,-9.6133,-0.0523,-2.4409,-0.00085,-0.00868,0.00186,2026-07-13T10:44:45+00:00,20260713054415_000215F.MP4,30,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:45+00:00,REC20260713-054416-204.mp4,29,40.8099832,-96.690651,0,0.08,fix,1,0.0571,-1.11305,0.13564,2026-03-02 00:58:06.152,672,0.0,16.5,1,1,1,1
2026-07-13T10:44:46+00:00,2026-07-13T05:44:46-05:00,1006,2026-07-13T10:44:46+00:00,GRMN0230.MP4,18,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:46+00:00,GX010003.MP4,13142,40.8099926,-96.6906503,0.08,0.19,3D,1,-9.6222,-0.0492,-2.4577,-0.00112,-0.00824,0.00157,2026-07-13T10:44:46+00:00,20260713054415_000215F.MP4,31,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:46+00:00,REC20260713-054416-204.mp4,30,40.809983,-96.690651,0,0.05,fix,1,0.04916,-1.1142,0.13967,2026-03-02 00:58:07.157,680,0.0,15.7,1,1,1,1
2026-07-13T10:44:47+00:00,2026-07-13T05:44:47-05:00,1007,2026-07-13T10:44:47+00:00,GRMN0230.MP4,19,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:47+00:00,GX010003.MP4,13152,40.8099929,-96.6906508,0.16,0.25,3D,1,-9.6139,-0.0483,-2.4462,-0.00075,-0.00809,0.0024,2026-07-13T10:44:47+00:00,20260713054415_000215F.MP4,32,40.810026,-96.6906576,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:47+00:00,REC20260713-054416-204.mp4,31,40.8099835,-96.6906512,0,0.13,fix,1,0.05198,-1.11305,0.14099,2026-03-02 00:58:08.161,639,0.0,15.3,1,1,1,1
2026-07-13T10:44:48+00:00,2026-07-13T05:44:48-05:00,1008,2026-07-13T10:44:48+00:00,GRMN0230.MP4,20,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:48+00:00,GX010003.MP4,13162,40.8099931,-96.6906513,0.04,0.31,3D,1,-9.6151,-0.0477,-2.4559,-0.0008,-0.00767,0.00218,2026-07-13T10:44:48+00:00,20260713054415_000215F.MP4,33,40.810026,-96.6906576,0.0,0.0,active,1,0,-4,0,2026-07-13T10:44:48+00:00,REC20260713-054416-204.mp4,32,40.8099833,-96.6906517,0,0.11,fix,1,0.05302,-1.11604,0.14715,2026-03-02 00:58:09.165,604,0.0,15.3,1,1,1,1
2026-07-13T10:44:49+00:00,2026-07-13T05:44:49-05:00,1009,2026-07-13T10:44:49+00:00,GRMN0230.MP4,21,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:49+00:00,GX010003.MP4,13172,40.8099935,-96.6906519,0.23,0.49,3D,1,-9.6215,-0.044,-2.4445,-0.00084,-0.00807,0.0023,2026-07-13T10:44:49+00:00,20260713054415_000215F.MP4,34,40.810026,-96.6906413,0.0,3.07,active,1,0,-4,0,2026-07-13T10:44:49+00:00,REC20260713-054416-204.mp4,33,40.8099832,-96.6906517,0,0.02,fix,1,0.05238,-1.11374,0.14243,2026-03-02 00:58:10.170,608,0.0,15.3,1,1,1,1
2026-07-13T10:44:50+00:00,2026-07-13T05:44:50-05:00,1010,2026-07-13T10:44:50+00:00,GRMN0230.MP4,22,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:50+00:00,GX010003.MP4,13182,40.8099939,-96.6906523,0.05,0.0,3D,1,-9.6169,-0.051,-2.4537,-0.00075,-0.00815,0.00277,2026-07-13T10:44:50+00:00,20260713054415_000215F.MP4,35,40.810026,-96.6906413,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:50+00:00,REC20260713-054416-204.mp4,34,40.809983,-96.6906518,0,0.05,fix,1,0.05043,-1.11247,0.14312,2026-03-02 00:58:11.174,598,0.0,15.3,1,1,1,1
2026-07-13T10:44:51+00:00,2026-07-13T05:44:51-05:00,1011,2026-07-13T10:44:51+00:00,GRMN0230.MP4,23,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:51+00:00,GX010003.MP4,13192,40.8099942,-96.6906525,0.13,0.31,3D,1,-9.6245,-0.0476,-2.4477,-0.00075,-0.00841,0.00234,2026-07-13T10:44:51+00:00,20260713054415_000215F.MP4,36,40.8100301,-96.6906413,0.0,1.02,active,1,0,-3,0,2026-07-13T10:44:51+00:00,REC20260713-054416-204.mp4,35,40.8099825,-96.6906518,0,0.12,fix,1,0.05181,-1.11541,0.13942,2026-03-02 00:58:12.178,590,0.0,15.3,1,1,1,1
2026-07-13T10:44:52+00:00,2026-07-13T05:44:52-05:00,1012,2026-07-13T10:44:52+00:00,GRMN0230.MP4,24,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:52+00:00,GX010003.MP4,13202,40.8099944,-96.6906528,0.21,0.31,3D,1,-9.6213,-0.0532,-2.4414,-0.00106,-0.00858,0.00241,2026-07-13T10:44:52+00:00,20260713054415_000215F.MP4,37,40.810026,-96.6906413,0.0,1.02,active,1,0,-3,0,2026-07-13T10:44:52+00:00,REC20260713-054416-204.mp4,36,40.8099825,-96.6906517,0,0.02,fix,1,0.05043,-1.12098,0.14237,2026-03-02 00:58:13.182,583,0.0,16.5,1,1,1,1
2026-07-13T10:44:53+00:00,2026-07-13T05:44:53-05:00,1013,2026-07-13T10:44:53+00:00,GRMN0230.MP4,25,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:53+00:00,GX010003.MP4,13212,40.8099952,-96.6906531,0.21,0.49,3D,1,-9.6151,-0.0676,-2.4506,-0.00133,-0.0082,0.00272,2026-07-13T10:44:53+00:00,20260713054415_000215F.MP4,38,40.810026,-96.6906413,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:53+00:00,REC20260713-054416-204.mp4,37,40.8099827,-96.6906513,0,0.09,fix,1,0.05526,-1.11592,0.13984,2026-03-02 00:58:14.186,670,0.0,16.5,1,1,1,1
2026-07-13T10:44:54+00:00,2026-07-13T05:44:54-05:00,1014,2026-07-13T10:44:54+00:00,GRMN0230.MP4,26,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:54+00:00,GX010003.MP4,13222,40.8099964,-96.6906538,0.11,0.49,3D,1,-9.6095,-0.0442,-2.4518,-0.00069,-0.00831,0.00208,2026-07-13T10:44:54+00:00,20260713054415_000215F.MP4,39,40.810026,-96.6906413,0.0,0.0,active,1,0,-4,0,2026-07-13T10:44:54+00:00,REC20260713-054416-204.mp4,38,40.809983,-96.690651,0,0.09,fix,1,0.05204,-1.11494,0.14185,2026-03-02 00:58:15.191,720,0.0,16.5,1,1,1,1
2026-07-13T10:44:55+00:00,2026-07-13T05:44:55-05:00,1015,2026-07-13T10:44:55+00:00,GRMN0230.MP4,27,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:55+00:00,GX010003.MP4,13232,40.8099977,-96.6906546,0.06,0.19,3D,1,-9.6149,-0.056,-2.455,-0.00084,-0.00841,0.00191,2026-07-13T10:44:55+00:00,20260713054415_000215F.MP4,40,40.810026,-96.6906413,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:55+00:00,REC20260713-054416-204.mp4,39,40.8099828,-96.690651,0,0.05,fix,1,0.05371,-1.11339,0.14151,2026-03-02 00:58:16.195,706,0.0,16.5,1,1,1,1
2026-07-13T10:44:56+00:00,2026-07-13T05:44:56-05:00,1016,2026-07-13T10:44:56+00:00,GRMN0230.MP4,28,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:56+00:00,GX010003.MP4,13242,40.809998,-96.6906547,0.05,0.0,3D,1,-9.6205,-0.0423,-2.4478,-0.0008,-0.00868,0.00197,2026-07-13T10:44:56+00:00,20260713054415_000215F.MP4,41,40.8100301,-96.6906413,0.0,1.02,active,1,0,-3,0,2026-07-13T10:44:56+00:00,REC20260713-054416-204.mp4,40,40.809983,-96.6906512,0,0.06,fix,1,0.05353,-1.11621,0.14162,2026-03-02 00:58:17.199,712,0.0,16.5,1,1,1,1
2026-07-13T10:44:57+00:00,2026-07-13T05:44:57-05:00,1017,2026-07-13T10:44:57+00:00,GRMN0230.MP4,29,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:57+00:00,GX010003.MP4,13252,40.8099982,-96.6906549,0.1,0.19,3D,1,-9.6128,-0.0601,-2.4566,-0.00069,-0.00868,0.00192,2026-07-13T10:44:57+00:00,20260713054415_000215F.MP4,42,40.8100301,-96.6906413,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:57+00:00,REC20260713-054416-204.mp4,41,40.8099832,-96.6906513,0,0.05,fix,1,0.0544,-1.11512,0.14065,2026-03-02 00:58:18.204,701,0.0,16.5,1,1,1,1
2026-07-13T10:44:58+00:00,2026-07-13T05:44:58-05:00,1018,2026-07-13T10:44:58+00:00,GRMN0230.MP4,30,40.8099889,-96.6906318,0,0.0,fix,1,2026-07-13T10:44:58+00:00,GX010003.MP4,13262,40.8099983,-96.6906551,0.11,0.25,3D,1,-9.6139,-0.0562,-2.4536,-0.00084,-0.00874,0.00179,2026-07-13T10:44:58+00:00,20260713054415_000215F.MP4,43,40.8100301,-96.6906413,0.0,0.0,active,1,0,-3,0,2026-07-13T10:44:58+00:00,REC20260713-054416-204.mp4,42,40.8099832,-96.6906513,0,0.0,fix,1,0.05733,-1.11368,0.14019,2026-03-02 00:58:19.208,698,0.0,16.5,1,1,1,1
