clip,sampleIndex,timeUtc,latitude,longitude,speed,speedUnits,fixStatus,accelX,accelY,accelZ,accelUnits,gyroX,gyroY,gyroZ,gyroUnits
GX010003.MP4,22974,2026-07-13T11:01:09.199000+00:00,40.8212282,-96.6929471,0.27,km/h,3D,-9.5906,0.3343,-2.5583,m/s^2,0.00197,-0.00032,-0.01022,rad/s
GX010003.MP4,22975,2026-07-13T11:01:09.299000+00:00,40.8212284,-96.6929471,0.1872,km/h,3D,-9.6015,0.3429,-2.5469,m/s^2,0.00181,0.00016,-0.00905,rad/s
GX010003.MP4,22976,2026-07-13T11:01:09.399000+00:00,40.8212285,-96.6929471,0.1944,km/h,3D,-9.5921,0.3348,-2.5558,m/s^2,0.00133,5e-05,-0.00964,rad/s
GX010003.MP4,22977,2026-07-13T11:01:09.499000+00:00,40.8212286,-96.6929472,0.342,km/h,3D,-9.5981,0.324,-2.5572,m/s^2,0.00174,-0.00078,-0.01031,rad/s
GX010003.MP4,22978,2026-07-13T11:01:09.599000+00:00,40.8212287,-96.6929472,0.0504,km/h,3D,-9.5958,0.3447,-2.5472,m/s^2,0.00208,-0.00027,-0.00958,rad/s
GX010003.MP4,22979,2026-07-13T11:01:09.699000+00:00,40.8212288,-96.6929472,0.216,km/h,3D,-9.5853,0.3417,-2.5514,m/s^2,0.00208,-0.00037,-0.00969,rad/s
GX010003.MP4,22980,2026-07-13T11:01:09.799000+00:00,40.8212289,-96.6929473,0.288,km/h,3D,-9.595,0.3297,-2.557,m/s^2,0.00176,0.00048,-0.01081,rad/s
GX010003.MP4,22981,2026-07-13T11:01:09.899000+00:00,40.8212291,-96.6929473,0.2268,km/h,3D,-9.6,0.3454,-2.5591,m/s^2,0.00247,-0.00011,-0.00947,rad/s
GX010003.MP4,22982,2026-07-13T11:01:10+00:00,40.8212292,-96.6929473,0.1368,km/h,3D,-9.6002,0.3337,-2.5522,m/s^2,0.0024,0.00027,-0.00841,rad/s
GX010003.MP4,22983,2026-07-13T11:01:10.099000+00:00,40.8212292,-96.6929474,0.1368,km/h,3D,-8.6392,0.3366,-2.5466,m/s^2,0.0016,-5e-05,-0.01017,rad/s
GX010003.MP4,22984,2026-07-13T11:01:10.199000+00:00,40.8212294,-96.6929474,0.2268,km/h,3D,-9.5969,0.3431,-2.5542,m/s^2,0.0016,0.00053,-0.00974,rad/s
GX010003.MP4,22985,2026-07-13T11:01:10.299000+00:00,40.8212295,-96.6929474,0.1836,km/h,3D,-9.589,0.3336,-2.5494,m/s^2,0.0024,0.00037,-0.00964,rad/s
GX010003.MP4,22986,2026-07-13T11:01:10.399000+00:00,40.8212298,-96.6929472,0.4644,km/h,3D,-9.5956,0.3366,-2.5446,m/s^2,0.00191,0.0,-0.01015,rad/s
GX010003.MP4,22987,2026-07-13T11:01:10.499000+00:00,40.82123,-96.6929471,0.1836,km/h,3D,-9.5942,0.3376,-2.5516,m/s^2,0.00229,0.00021,-0.0099,rad/s
GX010003.MP4,22988,2026-07-13T11:01:10.599000+00:00,40.8212303,-96.6929469,0.324,km/h,3D,-9.5885,0.3473,-2.5446,m/s^2,0.00181,0.00032,-0.00942,rad/s
GX010003.MP4,22989,2026-07-13T11:01:10.699000+00:00,40.8212305,-96.6929468,0.0972,km/h,3D,-9.5969,0.3347,-2.5471,m/s^2,0.00202,-0.00032,-0.00985,rad/s
GX010003.MP4,22990,2026-07-13T11:01:10.799000+00:00,40.8212308,-96.6929466,0.3564,km/h,3D,-9.5885,0.3421,-2.5499,m/s^2,0.00163,-0.00039,-0.00947,rad/s
GX010003.MP4,22991,2026-07-13T11:01:10.899000+00:00,40.821231,-96.6929465,0.2124,km/h,3D,-9.5968,0.3287,-2.5526,m/s^2,0.00186,0.00053,-0.00948,rad/s
GX010003.MP4,22992,2026-07-13T11:01:11+00:00,40.8212312,-96.6929464,0.0468,km/h,3D,-9.5906,0.3314,-2.5442,m/s^2,0.00165,-0.00011,-0.00852,rad/s
GX010003.MP4,22993,2026-07-13T11:01:11.099000+00:00,40.8212315,-96.6929463,0.3816,km/h,3D,-8.5854,0.328,-2.5455,m/s^2,0.00192,0.00016,-0.0098,rad/s
GX010003.MP4,22994,2026-07-13T11:01:11.199000+00:00,40.8212317,-96.692946,0.18,km/h,3D,-9.5921,0.3483,-2.5513,m/s^2,0.00191,0.00045,-0.0093,rad/s
GX010003.MP4,22995,2026-07-13T11:01:11.299000+00:00,40.8212321,-96.6929459,0.3564,km/h,3D,-9.5891,0.3381,-2.5518,m/s^2,0.00186,5e-05,-0.00953,rad/s
GX010003.MP4,22996,2026-07-13T11:01:11.399000+00:00,40.8212323,-96.6929458,0.324,km/h,3D,-9.5981,0.3406,-2.5505,m/s^2,0.00229,-0.00091,-0.00937,rad/s
GX010003.MP4,22997,2026-07-13T11:01:11.499000+00:00,40.8212327,-96.6929454,0.54,km/h,3D,-9.5961,0.3351,-2.542,m/s^2,0.00149,-0.0,-0.00974,rad/s
GX010003.MP4,22998,2026-07-13T11:01:11.599000+00:00,40.821233,-96.6929452,0.216,km/h,3D,-9.5924,0.336,-2.5474,m/s^2,0.00219,-0.00034,-0.00986,rad/s
GX010003.MP4,22999,2026-07-13T11:01:11.699000+00:00,40.8212331,-96.6929453,0.27,km/h,3D,-9.5951,0.3222,-2.5532,m/s^2,0.00138,-0.00011,-0.01001,rad/s
GX010003.MP4,23000,2026-07-13T11:01:11.799000+00:00,40.8212333,-96.6929452,0.126,km/h,3D,-9.5876,0.3447,-2.5565,m/s^2,0.00192,-0.00011,-0.00948,rad/s
GX010003.MP4,23001,2026-07-13T11:01:11.899000+00:00,40.8212333,-96.6929452,0.252,km/h,3D,-9.5994,0.3308,-2.5593,m/s^2,0.00245,0.00027,-0.00895,rad/s
GX010003.MP4,23002,2026-07-13T11:01:12+00:00,40.8212335,-96.6929452,0.2592,km/h,3D,-9.5988,0.3422,-2.5564,m/s^2,0.00219,0.00011,-0.00841,rad/s
GX010003.MP4,23003,2026-07-13T11:01:12.099000+00:00,40.8212336,-96.6929452,0.2556,km/h,3D,-8.6402,0.3224,-2.5525,m/s^2,0.0016,0.00053,-0.00958,rad/s
GX010003.MP4,23004,2026-07-13T11:01:12.199000+00:00,40.8212337,-96.6929452,0.2304,km/h,3D,-9.5975,0.3445,-2.5553,m/s^2,0.00138,0.00048,-0.01001,rad/s
GX010003.MP4,23005,2026-07-13T11:01:12.299000+00:00,40.8212337,-96.6929453,0.1152,km/h,3D,-9.5944,0.3321,-2.5523,m/s^2,0.00149,0.00085,-0.00985,rad/s
GX010003.MP4,23006,2026-07-13T11:01:12.399000+00:00,40.8212338,-96.6929452,0.0792,km/h,3D,-9.5956,0.3485,-2.5514,m/s^2,0.00196,-0.00056,-0.00958,rad/s
GX010003.MP4,23007,2026-07-13T11:01:12.499000+00:00,40.8212338,-96.6929453,0.0612,km/h,3D,-9.5969,0.3317,-2.552,m/s^2,0.00218,-0.00059,-0.00932,rad/s
GX010003.MP4,23008,2026-07-13T11:01:12.599000+00:00,40.821234,-96.6929452,0.2988,km/h,3D,-9.5948,0.3393,-2.5544,m/s^2,0.00197,0.00032,-0.00937,rad/s
GX010003.MP4,23009,2026-07-13T11:01:12.699000+00:00,40.821234,-96.6929452,0.2304,km/h,3D,-9.5953,0.3318,-2.5481,m/s^2,0.00229,0.00037,-0.00969,rad/s
GX010003.MP4,23010,2026-07-13T11:01:12.799000+00:00,40.821234,-96.6929453,0.2016,km/h,3D,-9.5932,0.3451,-2.5537,m/s^2,0.00192,-0.00016,-0.00916,rad/s
GX010003.MP4,23011,2026-07-13T11:01:12.899000+00:00,40.8212343,-96.6929451,0.8604,km/h,3D,-9.5947,0.3406,-2.5549,m/s^2,0.00185,0.00034,-0.00936,rad/s
GX010003.MP4,23012,2026-07-13T11:01:13+00:00,40.8212344,-96.6929451,0.0216,km/h,3D,-9.5976,0.3371,-2.5496,m/s^2,0.00197,-0.00064,-0.00879,rad/s
GX010003.MP4,23013,2026-07-13T11:01:13.099000+00:00,40.8212344,-96.6929451,0.216,km/h,3D,-8.6359,0.327,-2.549,m/s^2,0.00197,0.00043,-0.00985,rad/s
GX010003.MP4,23014,2026-07-13T11:01:13.199000+00:00,40.8212346,-96.692945,0.2088,km/h,3D,-9.602,0.336,-2.5483,m/s^2,0.00186,0.0,-0.00974,rad/s
GX010003.MP4,23015,2026-07-13T11:01:13.299000+00:00,40.8212348,-96.6929448,0.2412,km/h,3D,-9.5946,0.3385,-2.5588,m/s^2,0.00213,0.0,-0.00998,rad/s
GX010003.MP4,23016,2026-07-13T11:01:13.399000+00:00,40.821235,-96.6929446,0.0828,km/h,3D,-9.5854,0.3386,-2.5481,m/s^2,0.00213,0.00027,-0.00948,rad/s
GX010003.MP4,23017,2026-07-13T11:01:13.499000+00:00,40.8212354,-96.6929444,0.1872,km/h,3D,-9.602,0.3283,-2.5459,m/s^2,0.00144,-0.00021,-0.00964,rad/s
GX010003.MP4,23018,2026-07-13T11:01:13.599000+00:00,40.8212356,-96.6929443,0.144,km/h,3D,-9.5948,0.3315,-2.5452,m/s^2,0.00234,0.00048,-0.00964,rad/s
GX010003.MP4,23019,2026-07-13T11:01:13.699000+00:00,40.8212359,-96.6929441,0.2844,km/h,3D,-9.588,0.3273,-2.5589,m/s^2,0.00213,0.00078,-0.01043,rad/s
GX010003.MP4,23020,2026-07-13T11:01:13.799000+00:00,40.8212361,-96.6929438,0.324,km/h,3D,-9.5994,0.347,-2.5472,m/s^2,0.00192,-0.00021,-0.00996,rad/s
GX010003.MP4,23021,2026-07-13T11:01:13.899000+00:00,40.8212363,-96.6929437,0.108,km/h,3D,-9.5944,0.3388,-2.5534,m/s^2,0.0016,-0.00048,-0.00985,rad/s
GX010003.MP4,23022,2026-07-13T11:01:14+00:00,40.8212366,-96.6929435,0.216,km/h,3D,-9.5906,0.3406,-2.5513,m/s^2,0.0017,-0.00101,-0.00836,rad/s
GX010003.MP4,23023,2026-07-13T11:01:14.099000+00:00,40.8212368,-96.6929434,0.3636,km/h,3D,-8.5878,0.3294,-2.5586,m/s^2,0.00202,0.00017,-0.00992,rad/s
GX010003.MP4,23024,2026-07-13T11:01:14.199000+00:00,40.8212369,-96.6929434,0.1512,km/h,3D,-9.5933,0.3314,-2.5513,m/s^2,0.00202,0.00037,-0.00964,rad/s
GX010003.MP4,23025,2026-07-13T11:01:14.299000+00:00,40.821237,-96.6929433,0.1044,km/h,3D,-9.5926,0.3351,-2.5508,m/s^2,0.0017,-5e-05,-0.00953,rad/s
GX010003.MP4,23026,2026-07-13T11:01:14.399000+00:00,40.8212371,-96.6929432,0.2448,km/h,3D,-9.6018,0.3472,-2.5518,m/s^2,0.00208,-0.00032,-0.00996,rad/s
GX010003.MP4,23027,2026-07-13T11:01:14.499000+00:00,40.8212372,-96.6929432,0.0936,km/h,3D,-9.5959,0.3289,-2.5471,m/s^2,0.00196,0.00034,-0.00958,rad/s
GX010003.MP4,23028,2026-07-13T11:01:14.599000+00:00,40.8212373,-96.6929432,0.1692,km/h,3D,-9.5938,0.3367,-2.5453,m/s^2,0.00197,-0.00016,-0.00948,rad/s
GX010003.MP4,23029,2026-07-13T11:01:14.699000+00:00,40.8212374,-96.6929431,0.1656,km/h,3D,-9.597,0.3289,-2.558,m/s^2,0.0017,0.00048,-0.00996,rad/s
GX010003.MP4,23030,2026-07-13T11:01:14.799000+00:00,40.8212373,-96.6929432,0.054,km/h,3D,-9.601,0.3281,-2.5517,m/s^2,0.00176,0.0,-0.01006,rad/s
GX010003.MP4,23031,2026-07-13T11:01:14.899000+00:00,40.8212374,-96.6929432,0.2088,km/h,3D,-9.6058,0.3385,-2.5446,m/s^2,0.00168,-0.00084,-0.00964,rad/s
GX010003.MP4,23032,2026-07-13T11:01:15+00:00,40.8212375,-96.6929433,0.288,km/h,3D,-9.6007,0.3375,-2.5527,m/s^2,0.00213,-0.00027,-0.00905,rad/s
GX010003.MP4,23033,2026-07-13T11:01:15.099000+00:00,40.8212374,-96.6929434,0.1764,km/h,3D,-8.6312,0.3404,-2.5536,m/s^2,0.00192,0.00011,-0.0098,rad/s
GX010003.MP4,23034,2026-07-13T11:01:15.199000+00:00,40.8212375,-96.6929435,0.1008,km/h,3D,-9.5863,0.3269,-2.5559,m/s^2,0.00197,0.00016,-0.00937,rad/s
GX010003.MP4,23035,2026-07-13T11:01:15.299000+00:00,40.8212375,-96.6929436,0.1224,km/h,3D,-9.6014,0.3277,-2.5477,m/s^2,0.00197,0.00059,-0.00974,rad/s
GX010003.MP4,23036,2026-07-13T11:01:15.399000+00:00,40.8212377,-96.6929435,0.414,km/h,3D,-9.6003,0.3441,-2.5507,m/s^2,0.00168,0.00028,-0.00936,rad/s
GX010003.MP4,23037,2026-07-13T11:01:15.499000+00:00,40.8212376,-96.6929437,0.1908,km/h,3D,-9.5954,0.3374,-2.5543,m/s^2,0.00229,-0.00011,-0.0099,rad/s
GX010003.MP4,23038,2026-07-13T11:01:15.599000+00:00,40.8212376,-96.692944,0.5616,km/h,3D,-9.5872,0.3291,-2.5645,m/s^2,0.00181,0.00048,-0.00958,rad/s
GX010003.MP4,23039,2026-07-13T11:01:15.699000+00:00,40.8212377,-96.692944,0.2916,km/h,3D,-9.5916,0.3245,-2.5544,m/s^2,0.00224,0.00032,-0.0098,rad/s
GX010003.MP4,23040,2026-07-13T11:01:15.799000+00:00,40.8212377,-96.6929441,0.0216,km/h,3D,-9.5989,0.3283,-2.5518,m/s^2,0.00207,0.00017,-0.01009,rad/s
GX010003.MP4,23041,2026-07-13T11:01:15.899000+00:00,40.8212378,-96.6929441,0.1404,km/h,3D,-9.5981,0.3465,-2.554,m/s^2,0.00218,-0.00016,-0.00948,rad/s
GX010003.MP4,23042,2026-07-13T11:01:16+00:00,40.8212378,-96.6929443,0.1944,km/h,3D,-9.5944,0.3306,-2.5635,m/s^2,0.00176,0.00027,-0.00889,rad/s
GX010003.MP4,23043,2026-07-13T11:01:16.099000+00:00,40.8212378,-96.6929444,0.18,km/h,3D,-8.6255,0.3372,-2.547,m/s^2,0.0016,-0.00011,-0.01012,rad/s
GX010003.MP4,23044,2026-07-13T11:01:16.199000+00:00,40.8212379,-96.6929444,0.2484,km/h,3D,-9.5999,0.3362,-2.5475,m/s^2,0.00151,0.00034,-0.0097,rad/s
GX010003.MP4,23045,2026-07-13T11:01:16.299000+00:00,40.8212381,-96.6929444,0.2916,km/h,3D,-9.6041,0.3341,-2.55,m/s^2,0.00144,0.00032,-0.00974,rad/s
GX010003.MP4,23046,2026-07-13T11:01:16.399000+00:00,40.8212381,-96.6929446,0.2808,km/h,3D,-9.5954,0.3394,-2.555,m/s^2,0.00197,-0.00027,-0.00985,rad/s
GX010003.MP4,23047,2026-07-13T11:01:16.499000+00:00,40.8212382,-96.6929446,0.072,km/h,3D,-9.5873,0.3391,-2.5616,m/s^2,0.0016,0.00043,-0.00964,rad/s
GX010003.MP4,23048,2026-07-13T11:01:16.599000+00:00,40.8212382,-96.6929446,0.2124,km/h,3D,-9.5898,0.3252,-2.5536,m/s^2,0.00174,-0.00073,-0.01015,rad/s
GX010003.MP4,23049,2026-07-13T11:01:16.699000+00:00,40.8212382,-96.6929446,0.1836,km/h,3D,-9.5926,0.328,-2.5412,m/s^2,0.00186,0.00021,-0.01022,rad/s
GX010003.MP4,23050,2026-07-13T11:01:16.799000+00:00,40.8212382,-96.6929447,0.1836,km/h,3D,-9.5998,0.3305,-2.549,m/s^2,0.00165,0.00053,-0.00958,rad/s
GX010003.MP4,23051,2026-07-13T11:01:16.899000+00:00,40.8212382,-96.6929448,0.0468,km/h,3D,-9.5904,0.3457,-2.5532,m/s^2,0.00202,0.00048,-0.01001,rad/s
GX010003.MP4,23052,2026-07-13T11:01:17+00:00,40.8212383,-96.6929449,0.0504,km/h,3D,-9.5886,0.3403,-2.5532,m/s^2,0.00202,6e-05,-0.00852,rad/s
GX010003.MP4,23053,2026-07-13T11:01:17.099000+00:00,40.8212383,-96.6929449,0.2232,km/h,3D,-8.5801,0.3335,-2.5527,m/s^2,0.00234,-0.00048,-0.01006,rad/s
GX010003.MP4,23054,2026-07-13T11:01:17.199000+00:00,40.8212384,-96.692945,0.216,km/h,3D,-9.5956,0.3287,-2.5476,m/s^2,0.00245,-0.00021,-0.00953,rad/s
GX010003.MP4,23055,2026-07-13T11:01:17.299000+00:00,40.8212384,-96.6929451,0.1116,km/h,3D,-9.5957,0.332,-2.556,m/s^2,0.0025,0.00027,-0.0098,rad/s
GX010003.MP4,23056,2026-07-13T11:01:17.399000+00:00,40.8212383,-96.6929452,0.2844,km/h,3D,-9.5934,0.3391,-2.552,m/s^2,0.00185,0.00045,-0.00964,rad/s
GX010003.MP4,23057,2026-07-13T11:01:17.499000+00:00,40.8212384,-96.6929452,0.1476,km/h,3D,-9.5956,0.3447,-2.5561,m/s^2,0.00245,0.00048,-0.00937,rad/s
GX010003.MP4,23058,2026-07-13T11:01:17.599000+00:00,40.8212384,-96.6929453,0.108,km/h,3D,-9.5926,0.3317,-2.5466,m/s^2,0.00192,0.00075,-0.01022,rad/s
GX010003.MP4,23059,2026-07-13T11:01:17.699000+00:00,40.8212385,-96.6929454,0.1404,km/h,3D,-9.5984,0.3365,-2.5445,m/s^2,0.00202,-0.00011,-0.01017,rad/s
GX010003.MP4,23060,2026-07-13T11:01:17.799000+00:00,40.8212385,-96.6929455,0.0396,km/h,3D,-9.5996,0.3291,-2.549,m/s^2,0.00208,0.00048,-0.00964,rad/s
GX010003.MP4,23061,2026-07-13T11:01:17.899000+00:00,40.8212385,-96.6929455,0.1692,km/h,3D,-9.5884,0.3417,-2.5522,m/s^2,0.00179,-0.00017,-0.0097,rad/s
GX010003.MP4,23062,2026-07-13T11:01:18+00:00,40.8212386,-96.6929456,0.108,km/h,3D,-9.5931,0.3313,-2.5593,m/s^2,0.0016,0.00075,-0.00927,rad/s
GX010003.MP4,23063,2026-07-13T11:01:18.099000+00:00,40.8212385,-96.6929457,0.27,km/h,3D,-8.6289,0.3411,-2.546,m/s^2,0.00224,0.00037,-0.00948,rad/s
GX010003.MP4,23064,2026-07-13T11:01:18.199000+00:00,40.8212386,-96.6929457,0.0108,km/h,3D,-9.5945,0.3317,-2.5434,m/s^2,0.0017,0.00011,-0.00937,rad/s
GX010003.MP4,23065,2026-07-13T11:01:18.299000+00:00,40.8212387,-96.6929458,0.1044,km/h,3D,-9.591,0.3366,-2.5562,m/s^2,0.00196,-0.00017,-0.00964,rad/s
GX010003.MP4,23066,2026-07-13T11:01:18.399000+00:00,40.8212388,-96.6929459,0.0324,km/h,3D,-9.5984,0.3364,-2.5575,m/s^2,0.00213,-0.00032,-0.00974,rad/s
GX010003.MP4,23067,2026-07-13T11:01:18.499000+00:00,40.8212387,-96.692946,0.1908,km/h,3D,-9.5975,0.3234,-2.5514,m/s^2,0.00229,0.00027,-0.00996,rad/s
GX010003.MP4,23068,2026-07-13T11:01:18.599000+00:00,40.821239,-96.6929458,0.2952,km/h,3D,-9.5944,0.3367,-2.5492,m/s^2,0.00202,-0.00027,-0.00974,rad/s
GX010003.MP4,23069,2026-07-13T11:01:18.699000+00:00,40.8212392,-96.6929458,0.2592,km/h,3D,-9.595,0.3351,-2.552,m/s^2,0.00174,-0.00022,-0.00975,rad/s
GX010003.MP4,23070,2026-07-13T11:01:18.799000+00:00,40.8212395,-96.6929458,0.054,km/h,3D,-9.5959,0.346,-2.5489,m/s^2,0.00181,-0.00053,-0.01012,rad/s
GX010003.MP4,23071,2026-07-13T11:01:18.899000+00:00,40.8212397,-96.6929457,0.162,km/h,3D,-9.5949,0.3288,-2.5586,m/s^2,0.00181,0.00075,-0.00958,rad/s
GX010003.MP4,23072,2026-07-13T11:01:19+00:00,40.8212398,-96.6929457,0.0936,km/h,3D,-9.595,0.3344,-2.5506,m/s^2,0.00181,-0.00016,-0.00863,rad/s
GX010003.MP4,23073,2026-07-13T11:01:19.099000+00:00,40.82124,-96.6929456,0.1152,km/h,3D,-8.6489,0.33,-2.5584,m/s^2,0.00191,0.0005,-0.00998,rad/s
GX010003.MP4,23074,2026-07-13T11:01:19.199000+00:00,40.8212401,-96.6929457,0.1368,km/h,3D,-9.5891,0.3398,-2.5468,m/s^2,0.00181,-0.00032,-0.00953,rad/s
GX010003.MP4,23075,2026-07-13T11:01:19.299000+00:00,40.8212404,-96.6929457,0.1728,km/h,3D,-9.5884,0.3254,-2.5538,m/s^2,0.00192,0.00016,-0.0098,rad/s
GX010003.MP4,23076,2026-07-13T11:01:19.399000+00:00,40.8212405,-96.6929457,0.1152,km/h,3D,-9.5912,0.3357,-2.549,m/s^2,0.00192,0.00037,-0.01033,rad/s
GX010003.MP4,23077,2026-07-13T11:01:19.499000+00:00,40.8212407,-96.6929455,0.3744,km/h,3D,-9.5962,0.3295,-2.5547,m/s^2,0.00196,0.00028,-0.0102,rad/s
GX010003.MP4,23078,2026-07-13T11:01:19.599000+00:00,40.8212408,-96.6929457,0.4356,km/h,3D,-9.5986,0.344,-2.5495,m/s^2,0.00208,-0.00016,-0.00942,rad/s
GX010003.MP4,23079,2026-07-13T11:01:19.699000+00:00,40.821241,-96.6929457,0.1836,km/h,3D,-9.5957,0.3337,-2.5562,m/s^2,0.00181,-0.00027,-0.01022,rad/s
GX010003.MP4,23080,2026-07-13T11:01:19.799000+00:00,40.8212411,-96.6929456,0.1188,km/h,3D,-9.5843,0.3403,-2.5511,m/s^2,0.00192,0.00021,-0.01001,rad/s
GX010003.MP4,23081,2026-07-13T11:01:19.899000+00:00,40.8212412,-96.6929456,0.072,km/h,3D,-9.5986,0.3332,-2.552,m/s^2,0.00235,-0.0,-0.01003,rad/s
GX010003.MP4,23082,2026-07-13T11:01:20+00:00,40.8212415,-96.6929456,0.2196,km/h,3D,-9.603,0.338,-2.5505,m/s^2,0.00197,0.00016,-0.009,rad/s
GX010003.MP4,23083,2026-07-13T11:01:20.099000+00:00,40.8212415,-96.6929456,0.0792,km/h,3D,-8.5919,0.3433,-2.5543,m/s^2,0.00181,0.0008,-0.01017,rad/s
GX010003.MP4,23084,2026-07-13T11:01:20.199000+00:00,40.8212416,-96.6929456,0.0684,km/h,3D,-9.5964,0.3343,-2.5526,m/s^2,0.00165,5e-05,-0.00964,rad/s
GX010003.MP4,23085,2026-07-13T11:01:20.299000+00:00,40.8212417,-96.6929457,0.2844,km/h,3D,-9.5911,0.3347,-2.5544,m/s^2,0.00192,0.00021,-0.00937,rad/s
GX010003.MP4,23086,2026-07-13T11:01:20.399000+00:00,40.8212419,-96.6929457,0.072,km/h,3D,-9.5886,0.3283,-2.5494,m/s^2,0.00191,6e-05,-0.00936,rad/s
GX010003.MP4,23087,2026-07-13T11:01:20.499000+00:00,40.8212419,-96.6929457,0.1296,km/h,3D,-9.6,0.3335,-2.5562,m/s^2,0.00181,-5e-05,-0.00964,rad/s
GX010003.MP4,23088,2026-07-13T11:01:20.599000+00:00,40.8212421,-96.6929458,0.2412,km/h,3D,-9.5986,0.3312,-2.5528,m/s^2,0.00229,5e-05,-0.01006,rad/s
GX010003.MP4,23089,2026-07-13T11:01:20.699000+00:00,40.8212421,-96.6929457,0.1368,km/h,3D,-9.5876,0.3391,-2.5524,m/s^2,0.00197,0.0,-0.01017,rad/s
GX010003.MP4,23090,2026-07-13T11:01:20.799000+00:00,40.8212421,-96.6929458,0.2484,km/h,3D,-9.5882,0.3362,-2.5531,m/s^2,0.00157,-0.00034,-0.00925,rad/s
GX010003.MP4,23091,2026-07-13T11:01:20.899000+00:00,40.8212423,-96.6929458,0.216,km/h,3D,-9.5995,0.3257,-2.5568,m/s^2,0.00208,0.00016,-0.00948,rad/s
GX010003.MP4,23092,2026-07-13T11:01:21+00:00,40.8212423,-96.6929459,0.2736,km/h,3D,-9.588,0.3282,-2.5527,m/s^2,0.00144,-0.00011,-0.00868,rad/s
GX010003.MP4,23093,2026-07-13T11:01:21.099000+00:00,40.8212424,-96.6929459,0.1188,km/h,3D,-8.6432,0.3354,-2.5486,m/s^2,0.00181,0.00021,-0.00953,rad/s
GX010003.MP4,23094,2026-07-13T11:01:21.199000+00:00,40.8212425,-96.692946,0.0972,km/h,3D,-9.5842,0.3412,-2.552,m/s^2,0.00191,-0.00067,-0.00958,rad/s
GX010003.MP4,23095,2026-07-13T11:01:21.299000+00:00,40.8212425,-96.692946,0.1008,km/h,3D,-9.5969,0.3269,-2.5608,m/s^2,0.0017,0.00016,-0.00948,rad/s
GX010003.MP4,23096,2026-07-13T11:01:21.399000+00:00,40.8212426,-96.692946,0.1152,km/h,3D,-9.5898,0.3314,-2.5461,m/s^2,0.00218,0.00048,-0.00996,rad/s
GX010003.MP4,23097,2026-07-13T11:01:21.499000+00:00,40.8212426,-96.6929461,0.1224,km/h,3D,-9.5995,0.3321,-2.5549,m/s^2,0.00213,0.00032,-0.01006,rad/s
GX010003.MP4,23098,2026-07-13T11:01:21.599000+00:00,40.8212426,-96.6929461,0.2232,km/h,3D,-9.5935,0.3359,-2.5493,m/s^2,0.00168,0.00034,-0.00986,rad/s
GX010003.MP4,23099,2026-07-13T11:01:21.699000+00:00,40.8212427,-96.6929463,0.2448,km/h,3D,-9.6022,0.3221,-2.5564,m/s^2,0.00224,5e-05,-0.01001,rad/s
GX010003.MP4,23100,2026-07-13T11:01:21.799000+00:00,40.8212428,-96.6929462,0.1908,km/h,3D,-9.5936,0.3348,-2.5434,m/s^2,0.00208,-0.00011,-0.00985,rad/s
GX010003.MP4,23101,2026-07-13T11:01:21.899000+00:00,40.8212428,-96.6929464,0.324,km/h,3D,-9.5919,0.3413,-2.5504,m/s^2,0.00197,-0.00016,-0.01017,rad/s
GX010003.MP4,23102,2026-07-13T11:01:22+00:00,40.8212428,-96.6929464,0.3492,km/h,3D,-9.6005,0.324,-2.5558,m/s^2,0.00179,0.00062,-0.00886,rad/s
GX010003.MP4,23103,2026-07-13T11:01:22.099000+00:00,40.8212428,-96.6929465,0.1404,km/h,3D,-8.6317,0.3291,-2.5469,m/s^2,0.0024,-5e-05,-0.0098,rad/s
GX010003.MP4,23104,2026-07-13T11:01:22.199000+00:00,40.8212429,-96.6929466,0.2808,km/h,3D,-9.6029,0.3345,-2.5493,m/s^2,0.00202,0.00048,-0.01006,rad/s
GX010003.MP4,23105,2026-07-13T11:01:22.299000+00:00,40.821243,-96.6929467,0.0216,km/h,3D,-9.596,0.3389,-2.5538,m/s^2,0.00197,-0.00032,-0.01012,rad/s
GX010003.MP4,23106,2026-07-13T11:01:22.399000+00:00,40.8212429,-96.6929467,0.0432,km/h,3D,-9.5826,0.3284,-2.5552,m/s^2,0.00163,-0.00034,-0.00986,rad/s
GX010003.MP4,23107,2026-07-13T11:01:22.499000+00:00,40.821243,-96.6929467,0.1152,km/h,3D,-9.5902,0.3332,-2.5541,m/s^2,0.0017,0.00016,-0.00937,rad/s
GX010003.MP4,23108,2026-07-13T11:01:22.599000+00:00,40.821243,-96.6929467,0.2916,km/h,3D,-9.6004,0.3347,-2.5493,m/s^2,0.00181,-0.00032,-0.01001,rad/s
GX010003.MP4,23109,2026-07-13T11:01:22.699000+00:00,40.8212429,-96.6929469,0.0828,km/h,3D,-9.5993,0.327,-2.5505,m/s^2,0.00202,0.00053,-0.00964,rad/s
GX010003.MP4,23110,2026-07-13T11:01:22.799000+00:00,40.8212429,-96.6929471,0.3888,km/h,3D,-9.5918,0.3415,-2.5505,m/s^2,0.0017,-0.00053,-0.0099,rad/s
GX010003.MP4,23111,2026-07-13T11:01:22.899000+00:00,40.8212429,-96.692947,0.18,km/h,3D,-9.5978,0.3306,-2.5546,m/s^2,0.00129,-0.00039,-0.00936,rad/s
