clip,sample_idx,ts_utc,lat_deg,lon_deg,speed_mph,fix
GRMN0147.MP4,44,2026-04-26T06:08:59+00:00,40.8161303,-96.7727663,55,1
GRMN0147.MP4,45,2026-04-26T06:09:00+00:00,40.8161546,-96.7730641,56,1
GRMN0147.MP4,46,2026-04-26T06:09:01+00:00,40.8161781,-96.7733602,56,1
GRMN0147.MP4,47,2026-04-26T06:09:02+00:00,40.816203,-96.7736584,55,1
GRMN0147.MP4,48,2026-04-26T06:09:03+00:00,40.816227,-96.7739563,56,1
GRMN0147.MP4,49,2026-04-26T06:09:04+00:00,40.8162506,-96.7742513,56,1
GRMN0147.MP4,50,2026-04-26T06:09:05+00:00,40.816275,-96.7745478,56,1
GRMN0147.MP4,51,2026-04-26T06:09:06+00:00,40.8162986,-96.7748413,56,1
GRMN0147.MP4,52,2026-04-26T06:09:07+00:00,40.8163227,-96.7751417,56,1
GRMN0147.MP4,53,2026-04-26T06:09:08+00:00,40.8163468,-96.7754362,56,1
GRMN0147.MP4,54,2026-04-26T06:09:09+00:00,40.8163719,-96.7757348,56,1
GRMN0147.MP4,55,2026-04-26T06:09:10+00:00,40.8163957,-96.7760288,55,1
GRMN0147.MP4,56,2026-04-26T06:09:11+00:00,40.81642,-96.776324,55,1
GRMN0147.MP4,57,2026-04-26T06:09:12+00:00,40.8164457,-96.776618,55,1
GRMN0147.MP4,58,2026-04-26T06:09:13+00:00,40.816471,-96.7769146,55,1
GRMN0147.MP4,59,2026-04-26T06:09:14+00:00,40.8164952,-96.7772072,55,1
GRMN0148.MP4,0,2026-04-26T06:09:15+00:00,40.8165191,-96.7775032,55,1
GRMN0148.MP4,1,2026-04-26T06:09:16+00:00,40.8165428,-96.7777935,55,1
GRMN0148.MP4,2,2026-04-26T06:09:17+00:00,40.8165672,-96.7780862,55,1
GRMN0148.MP4,3,2026-04-26T06:09:18+00:00,40.8165912,-96.7783757,55,1
GRMN0148.MP4,4,2026-04-26T06:09:19+00:00,40.8166146,-96.7786696,55,1
GRMN0148.MP4,5,2026-04-26T06:09:20+00:00,40.8166391,-96.7789625,55,1
GRMN0148.MP4,6,2026-04-26T06:09:21+00:00,40.8166657,-96.7792602,56,1
GRMN0148.MP4,7,2026-04-26T06:09:22+00:00,40.8166968,-96.7795599,56,1
GRMN0148.MP4,8,2026-04-26T06:09:23+00:00,40.8167335,-96.7798649,57,1
GRMN0148.MP4,9,2026-04-26T06:09:24+00:00,40.8167724,-96.7801661,58,1
GRMN0148.MP4,10,2026-04-26T06:09:25+00:00,40.8168138,-96.7804707,58,1
GRMN0148.MP4,11,2026-04-26T06:09:26+00:00,40.8168628,-96.7807984,59,1
GRMN0148.MP4,12,2026-04-26T06:09:27+00:00,40.8169128,-96.7811079,59,1
GRMN0148.MP4,13,2026-04-26T06:09:28+00:00,40.8169665,-96.7814077,58,1
GRMN0148.MP4,14,2026-04-26T06:09:29+00:00,40.8170196,-96.7817128,58,1
GRMN0148.MP4,15,2026-04-26T06:09:30+00:00,40.8170733,-96.7820149,58,1
GRMN0148.MP4,16,2026-04-26T06:09:31+00:00,40.817124,-96.7822941,57,1
GRMN0148.MP4,17,2026-04-26T06:09:32+00:00,40.8171836,-96.78259,57,1
GRMN0148.MP4,18,2026-04-26T06:09:33+00:00,40.8172481,-96.7828822,57,1
GRMN0148.MP4,19,2026-04-26T06:09:34+00:00,40.8173177,-96.7831696,57,1
GRMN0148.MP4,20,2026-04-26T06:09:35+00:00,40.8173945,-96.7834547,57,1
GRMN0148.MP4,21,2026-04-26T06:09:36+00:00,40.8174789,-96.7837332,56,1
GRMN0148.MP4,22,2026-04-26T06:09:37+00:00,40.8175704,-96.7840041,56,1
GRMN0148.MP4,23,2026-04-26T06:09:38+00:00,40.8176652,-96.7842681,55,1
GRMN0148.MP4,24,2026-04-26T06:09:39+00:00,40.8177603,-96.7845312,54,1
GRMN0148.MP4,25,2026-04-26T06:09:40+00:00,40.8178462,-96.7847873,52,1
GRMN0148.MP4,26,2026-04-26T06:09:41+00:00,40.8179245,-96.7850366,50,1
GRMN0148.MP4,27,2026-04-26T06:09:42+00:00,40.8179919,-96.7852747,48,1
GRMN0148.MP4,28,2026-04-26T06:09:43+00:00,40.8180488,-96.7855102,46,1
GRMN0148.MP4,29,2026-04-26T06:09:44+00:00,40.8180977,-96.7857357,44,1
GRMN0148.MP4,30,2026-04-26T06:09:45+00:00,40.8181416,-96.7859588,43,1
GRMN0148.MP4,31,2026-04-26T06:09:46+00:00,40.8181851,-96.7861622,40,1
GRMN0148.MP4,32,2026-04-26T06:09:47+00:00,40.8182353,-96.7863493,37,1
GRMN0148.MP4,33,2026-04-26T06:09:48+00:00,40.818282,-96.7865283,35,1
GRMN0148.MP4,34,2026-04-26T06:09:49+00:00,40.8183275,-96.7867057,34,1
GRMN0148.MP4,35,2026-04-26T06:09:50+00:00,40.8183689,-96.7868785,33,1
GRMN0148.MP4,36,2026-04-26T06:09:51+00:00,40.8184088,-96.7870427,32,1
GRMN0148.MP4,37,2026-04-26T06:09:52+00:00,40.8184563,-96.7871903,30,1
GRMN0148.MP4,38,2026-04-26T06:09:53+00:00,40.8184976,-96.7873204,26,1
GRMN0148.MP4,39,2026-04-26T06:09:54+00:00,40.8185682,-96.787407,24,1
GRMN0148.MP4,40,2026-04-26T06:09:55+00:00,40.8186469,-96.7874654,22,1
GRMN0148.MP4,41,2026-04-26T06:09:56+00:00,40.8187251,-96.7875106,22,1
GRMN0148.MP4,42,2026-04-26T06:09:57+00:00,40.8188135,-96.7875203,21,1
GRMN0148.MP4,43,2026-04-26T06:09:58+00:00,40.8189132,-96.7875227,24,1
GRMN0148.MP4,44,2026-04-26T06:09:59+00:00,40.8190191,-96.7875189,24,1
GRMN0148.MP4,45,2026-04-26T06:10:00+00:00,40.8191333,-96.7875146,26,1
GRMN0148.MP4,46,2026-04-26T06:10:01+00:00,40.8192541,-96.7875096,28,1
GRMN0148.MP4,47,2026-04-26T06:10:02+00:00,40.8193758,-96.7875035,30,1
GRMN0148.MP4,48,2026-04-26T06:10:03+00:00,40.8195041,-96.7874965,32,1
GRMN0148.MP4,49,2026-04-26T06:10:04+00:00,40.819641,-96.7874937,33,1
GRMN0148.MP4,50,2026-04-26T06:10:05+00:00,40.8197836,-96.7874908,35,1
GRMN0148.MP4,51,2026-04-26T06:10:06+00:00,40.8199332,-96.7874883,37,1
GRMN0148.MP4,52,2026-04-26T06:10:07+00:00,40.820088,-96.787488,38,1
GRMN0148.MP4,53,2026-04-26T06:10:08+00:00,40.8202496,-96.7874898,39,1
GRMN0148.MP4,54,2026-04-26T06:10:09+00:00,40.820412,-96.7874927,40,1
GRMN0148.MP4,55,2026-04-26T06:10:10+00:00,40.8205787,-96.7874985,40,1
GRMN0148.MP4,56,2026-04-26T06:10:11+00:00,40.8207367,-96.7874975,39,1
GRMN0148.MP4,57,2026-04-26T06:10:12+00:00,40.8208962,-96.7874942,39,1
GRMN0148.MP4,58,2026-04-26T06:10:13+00:00,40.821059,-96.7874882,40,1
GRMN0148.MP4,59,2026-04-26T06:10:14+00:00,40.8212241,-96.7874839,41,1
GRMN0148.MP4,60,2026-04-26T06:10:15+00:00,40.821395,-96.7874812,42,1
GRMN0149.MP4,0,2026-04-26T06:10:16+00:00,40.8215696,-96.7874844,43,1
GRMN0149.MP4,1,2026-04-26T06:10:17+00:00,40.8217487,-96.7874923,43,1
GRMN0149.MP4,2,2026-04-26T06:10:18+00:00,40.8219228,-96.7875002,44,1
GRMN0149.MP4,3,2026-04-26T06:10:19+00:00,40.8221016,-96.7875047,44,1
GRMN0149.MP4,4,2026-04-26T06:10:20+00:00,40.8222798,-96.7875042,44,1
GRMN0149.MP4,5,2026-04-26T06:10:21+00:00,40.8224613,-96.7875023,45,1
GRMN0149.MP4,6,2026-04-26T06:10:22+00:00,40.8226438,-96.787501,45,1
GRMN0149.MP4,7,2026-04-26T06:10:23+00:00,40.8228283,-96.7874994,45,1
GRMN0149.MP4,8,2026-04-26T06:10:24+00:00,40.8230138,-96.7874973,46,1
GRMN0149.MP4,9,2026-04-26T06:10:25+00:00,40.8231992,-96.7874907,46,1
GRMN0149.MP4,10,2026-04-26T06:10:26+00:00,40.823386,-96.7874908,46,1
GRMN0149.MP4,11,2026-04-26T06:10:27+00:00,40.8235722,-96.7874867,46,1
GRMN0149.MP4,12,2026-04-26T06:10:28+00:00,40.8237602,-96.7874824,46,1
GRMN0149.MP4,13,2026-04-26T06:10:29+00:00,40.8239495,-96.787482,46,1
GRMN0149.MP4,14,2026-04-26T06:10:30+00:00,40.8241374,-96.7874797,47,1
GRMN0149.MP4,15,2026-04-26T06:10:31+00:00,40.8243273,-96.7874784,47,1
GRMN0149.MP4,16,2026-04-26T06:10:32+00:00,40.8245179,-96.7874751,47,1
GRMN0149.MP4,17,2026-04-26T06:10:33+00:00,40.8247094,-96.7874727,47,1
GRMN0149.MP4,18,2026-04-26T06:10:34+00:00,40.8249001,-96.7874701,47,1
GRMN0149.MP4,19,2026-04-26T06:10:35+00:00,40.8250977,-96.7874688,48,1
GRMN0149.MP4,20,2026-04-26T06:10:36+00:00,40.8252883,-96.7874687,48,1
GRMN0149.MP4,21,2026-04-26T06:10:37+00:00,40.825484,-96.7874668,48,1
GRMN0149.MP4,22,2026-04-26T06:10:38+00:00,40.8256707,-96.7874653,47,1
GRMN0149.MP4,23,2026-04-26T06:10:39+00:00,40.8258584,-96.7874608,46,1
GRMN0149.MP4,24,2026-04-26T06:10:40+00:00,40.8260447,-96.7874512,46,1
GRMN0149.MP4,25,2026-04-26T06:10:41+00:00,40.8262337,-96.7874389,46,1
GRMN0149.MP4,26,2026-04-26T06:10:42+00:00,40.82642,-96.7874292,46,1
GRMN0149.MP4,27,2026-04-26T06:10:43+00:00,40.8266084,-96.7874241,46,1
GRMN0149.MP4,28,2026-04-26T06:10:44+00:00,40.8267958,-96.7874212,46,1
GRMN0149.MP4,29,2026-04-26T06:10:45+00:00,40.8269837,-96.7874182,46,1
GRMN0149.MP4,30,2026-04-26T06:10:46+00:00,40.8271693,-96.7874155,46,1
GRMN0149.MP4,31,2026-04-26T06:10:47+00:00,40.8273559,-96.787414,46,1
GRMN0149.MP4,32,2026-04-26T06:10:48+00:00,40.8275412,-96.7874142,46,1
GRMN0149.MP4,33,2026-04-26T06:10:49+00:00,40.8277266,-96.7874137,46,1
GRMN0149.MP4,34,2026-04-26T06:10:50+00:00,40.8279102,-96.7874124,45,1
GRMN0149.MP4,35,2026-04-26T06:10:51+00:00,40.8280934,-96.7874117,45,1
GRMN0149.MP4,36,2026-04-26T06:10:52+00:00,40.8282754,-96.7874114,45,1
GRMN0149.MP4,37,2026-04-26T06:10:53+00:00,40.8284607,-96.7874109,45,1
GRMN0149.MP4,38,2026-04-26T06:10:54+00:00,40.828643,-96.7874096,45,1
GRMN0149.MP4,39,2026-04-26T06:10:55+00:00,40.8288274,-96.7874083,45,1
GRMN0149.MP4,40,2026-04-26T06:10:56+00:00,40.8290107,-96.7874065,45,1
GRMN0149.MP4,41,2026-04-26T06:10:57+00:00,40.8292009,-96.7874051,46,1
GRMN0149.MP4,42,2026-04-26T06:10:58+00:00,40.8293867,-96.7874012,46,1
GRMN0149.MP4,43,2026-04-26T06:10:59+00:00,40.8295725,-96.7873974,46,1
GRMN0149.MP4,44,2026-04-26T06:11:00+00:00,40.8297632,-96.7873936,47,1
GRMN0149.MP4,45,2026-04-26T06:11:01+00:00,40.8299569,-96.7873949,47,1
GRMN0149.MP4,46,2026-04-26T06:11:02+00:00,40.8301552,-96.7874033,48,1
GRMN0149.MP4,47,2026-04-26T06:11:03+00:00,40.83035,-96.7874057,48,1
GRMN0149.MP4,48,2026-04-26T06:11:04+00:00,40.8305493,-96.7874042,49,1
GRMN0149.MP4,49,2026-04-26T06:11:05+00:00,40.8307502,-96.7874014,50,1
GRMN0149.MP4,50,2026-04-26T06:11:06+00:00,40.8309545,-96.7873981,50,1
GRMN0149.MP4,51,2026-04-26T06:11:07+00:00,40.8311592,-96.7873957,50,1
GRMN0149.MP4,52,2026-04-26T06:11:08+00:00,40.8313598,-96.7873929,50,1
GRMN0149.MP4,53,2026-04-26T06:11:09+00:00,40.8315655,-96.7873912,50,1
GRMN0149.MP4,54,2026-04-26T06:11:10+00:00,40.8317663,-96.7873919,50,1
GRMN0149.MP4,55,2026-04-26T06:11:11+00:00,40.8319651,-96.7873903,49,1
GRMN0149.MP4,56,2026-04-26T06:11:12+00:00,40.8321613,-96.7873886,49,1
GRMN0149.MP4,57,2026-04-26T06:11:13+00:00,40.8323613,-96.7873877,48,1
GRMN0149.MP4,58,2026-04-26T06:11:14+00:00,40.8325563,-96.7873865,49,1
GRMN0149.MP4,59,2026-04-26T06:11:15+00:00,40.832753,-96.7873846,48,1
GRMN0150.MP4,0,2026-04-26T06:11:16+00:00,40.8329483,-96.7873819,48,1
GRMN0150.MP4,1,2026-04-26T06:11:17+00:00,40.8331468,-96.7873799,49,1
GRMN0150.MP4,2,2026-04-26T06:11:18+00:00,40.8333435,-96.7873784,49,1
GRMN0150.MP4,3,2026-04-26T06:11:19+00:00,40.8335401,-96.7873772,48,1
GRMN0150.MP4,4,2026-04-26T06:11:20+00:00,40.8337357,-96.7873763,48,1
GRMN0150.MP4,5,2026-04-26T06:11:21+00:00,40.8339319,-96.7873748,48,1
GRMN0150.MP4,6,2026-04-26T06:11:22+00:00,40.8341276,-96.7873726,48,1
GRMN0150.MP4,7,2026-04-26T06:11:23+00:00,40.8343245,-96.7873693,48,1
GRMN0150.MP4,8,2026-04-26T06:11:24+00:00,40.8345228,-96.7873673,49,1
GRMN0150.MP4,9,2026-04-26T06:11:25+00:00,40.8347208,-96.7873666,49,1
GRMN0150.MP4,10,2026-04-26T06:11:26+00:00,40.8349221,-96.7873665,49,1
GRMN0150.MP4,11,2026-04-26T06:11:27+00:00,40.835126,-96.7873624,50,1
GRMN0150.MP4,12,2026-04-26T06:11:28+00:00,40.8353272,-96.7873569,50,1
GRMN0150.MP4,13,2026-04-26T06:11:29+00:00,40.8355275,-96.7873518,50,1
GRMN0150.MP4,14,2026-04-26T06:11:30+00:00,40.8357327,-96.7873525,50,1
GRMN0150.MP4,15,2026-04-26T06:11:31+00:00,40.8359366,-96.787363,49,1
GRMN0150.MP4,16,2026-04-26T06:11:32+00:00,40.8361352,-96.7873703,49,1
GRMN0150.MP4,17,2026-04-26T06:11:33+00:00,40.836336,-96.7873608,49,1
GRMN0150.MP4,18,2026-04-26T06:11:34+00:00,40.8365304,-96.7873566,49,1
GRMN0150.MP4,19,2026-04-26T06:11:35+00:00,40.8367232,-96.7873569,47,1
GRMN0150.MP4,20,2026-04-26T06:11:36+00:00,40.8369084,-96.7873547,46,1
GRMN0150.MP4,21,2026-04-26T06:11:37+00:00,40.8370889,-96.7873497,44,1
GRMN0150.MP4,22,2026-04-26T06:11:38+00:00,40.8372699,-96.7873392,42,1
GRMN0150.MP4,23,2026-04-26T06:11:39+00:00,40.8374354,-96.7873273,40,1
GRMN0150.MP4,24,2026-04-26T06:11:40+00:00,40.8375807,-96.7873209,36,1
GRMN0150.MP4,25,2026-04-26T06:11:41+00:00,40.8377067,-96.7873198,33,1
GRMN0150.MP4,26,2026-04-26T06:11:42+00:00,40.8378221,-96.7873209,28,1
GRMN0150.MP4,27,2026-04-26T06:11:43+00:00,40.8379209,-96.7873142,25,1
GRMN0150.MP4,28,2026-04-26T06:11:44+00:00,40.8380086,-96.7873057,21,1
GRMN0150.MP4,29,2026-04-26T06:11:45+00:00,40.8380806,-96.7873007,17,1
GRMN0150.MP4,30,2026-04-26T06:11:46+00:00,40.8381349,-96.7872974,13,1
GRMN0150.MP4,31,2026-04-26T06:11:47+00:00,40.8381684,-96.7872981,7,1
GRMN0150.MP4,32,2026-04-26T06:11:48+00:00,40.8381757,-96.7872984,2,1
GRMN0150.MP4,33,2026-04-26T06:11:49+00:00,40.8381749,-96.7872984,0,1
GRMN0150.MP4,34,2026-04-26T06:11:50+00:00,40.8381749,-96.7872984,0,1
GRMN0150.MP4,35,2026-04-26T06:11:51+00:00,40.8381749,-96.7872984,0,1
GRMN0150.MP4,36,2026-04-26T06:11:52+00:00,40.8381749,-96.7872984,0,1
GRMN0150.MP4,37,2026-04-26T06:11:53+00:00,40.8381765,-96.7872984,4,1
GRMN0150.MP4,38,2026-04-26T06:11:54+00:00,40.8382324,-96.7873033,9,1
GRMN0150.MP4,39,2026-04-26T06:11:55+00:00,40.838293,-96.7873046,14,1
GRMN0150.MP4,40,2026-04-26T06:11:56+00:00,40.8383738,-96.7873036,18,1
GRMN0150.MP4,41,2026-04-26T06:11:57+00:00,40.8384674,-96.7873032,22,1
GRMN0150.MP4,42,2026-04-26T06:11:58+00:00,40.8385723,-96.7873013,26,1
GRMN0150.MP4,43,2026-04-26T06:11:59+00:00,40.8386903,-96.7872988,29,1
GRMN0150.MP4,44,2026-04-26T06:12:00+00:00,40.8388201,-96.7872939,31,1
GRMN0150.MP4,45,2026-04-26T06:12:01+00:00,40.8389571,-96.7872883,34,1
GRMN0150.MP4,46,2026-04-26T06:12:02+00:00,40.8391066,-96.7872842,37,1
GRMN0150.MP4,47,2026-04-26T06:12:03+00:00,40.8392637,-96.7872726,40,1
GRMN0150.MP4,48,2026-04-26T06:12:04+00:00,40.8394351,-96.7872674,41,1
GRMN0150.MP4,49,2026-04-26T06:12:05+00:00,40.8396105,-96.7872621,43,1
GRMN0150.MP4,50,2026-04-26T06:12:06+00:00,40.8397913,-96.787257,44,1
GRMN0150.MP4,51,2026-04-26T06:12:07+00:00,40.839975,-96.7872493,46,1
GRMN0150.MP4,52,2026-04-26T06:12:08+00:00,40.8401569,-96.7872407,45,1
GRMN0150.MP4,53,2026-04-26T06:12:09+00:00,40.8403474,-96.7872382,46,1
GRMN0150.MP4,54,2026-04-26T06:12:10+00:00,40.8405334,-96.7872325,46,1
GRMN0150.MP4,55,2026-04-26T06:12:11+00:00,40.8407251,-96.7872251,47,1
GRMN0150.MP4,56,2026-04-26T06:12:12+00:00,40.8409146,-96.7872209,47,1
GRMN0150.MP4,57,2026-04-26T06:12:13+00:00,40.8411035,-96.7872204,46,1
GRMN0150.MP4,58,2026-04-26T06:12:14+00:00,40.841291,-96.7872181,47,1
GRMN0150.MP4,59,2026-04-26T06:12:15+00:00,40.8414782,-96.7872128,47,1
GRMN0151.MP4,0,2026-04-26T06:12:16+00:00,40.8416614,-96.7872082,46,1
GRMN0151.MP4,1,2026-04-26T06:12:17+00:00,40.8418449,-96.7872087,45,1
GRMN0151.MP4,2,2026-04-26T06:12:18+00:00,40.8420227,-96.7872118,44,1
GRMN0151.MP4,3,2026-04-26T06:12:19+00:00,40.8421955,-96.7872182,43,1
GRMN0151.MP4,4,2026-04-26T06:12:20+00:00,40.8423596,-96.7872219,42,1
GRMN0151.MP4,5,2026-04-26T06:12:21+00:00,40.8425298,-96.7872237,42,1
GRMN0151.MP4,6,2026-04-26T06:12:22+00:00,40.842702,-96.7872234,42,1
GRMN0151.MP4,7,2026-04-26T06:12:23+00:00,40.8428765,-96.7872202,43,1
GRMN0151.MP4,8,2026-04-26T06:12:24+00:00,40.8430525,-96.7872159,44,1
GRMN0151.MP4,9,2026-04-26T06:12:25+00:00,40.8432335,-96.7872123,44,1
GRMN0151.MP4,10,2026-04-26T06:12:26+00:00,40.8434137,-96.7872095,44,1
GRMN0151.MP4,11,2026-04-26T06:12:27+00:00,40.8435972,-96.7872099,45,1
GRMN0151.MP4,12,2026-04-26T06:12:28+00:00,40.8437784,-96.7872113,45,1
GRMN0151.MP4,13,2026-04-26T06:12:29+00:00,40.8439627,-96.7872133,46,1
GRMN0151.MP4,14,2026-04-26T06:12:30+00:00,40.8441537,-96.7872204,47,1
GRMN0151.MP4,15,2026-04-26T06:12:31+00:00,40.8443457,-96.7872299,47,1
GRMN0151.MP4,16,2026-04-26T06:12:32+00:00,40.8445377,-96.7872406,48,1
GRMN0151.MP4,17,2026-04-26T06:12:33+00:00,40.8447386,-96.7872548,49,1
GRMN0151.MP4,18,2026-04-26T06:12:34+00:00,40.8449385,-96.787271,49,1
GRMN0151.MP4,19,2026-04-26T06:12:35+00:00,40.8451364,-96.7872831,49,1
GRMN0151.MP4,20,2026-04-26T06:12:36+00:00,40.8453306,-96.7872905,48,1
GRMN0151.MP4,21,2026-04-26T06:12:37+00:00,40.8455234,-96.7872936,47,1
GRMN0151.MP4,22,2026-04-26T06:12:38+00:00,40.8457149,-96.7872919,47,1
GRMN0151.MP4,23,2026-04-26T06:12:39+00:00,40.8459082,-96.7872895,47,1
GRMN0151.MP4,24,2026-04-26T06:12:40+00:00,40.8460956,-96.7872874,46,1
GRMN0151.MP4,25,2026-04-26T06:12:41+00:00,40.8462807,-96.7872849,46,1
GRMN0151.MP4,26,2026-04-26T06:12:42+00:00,40.8464674,-96.7872808,46,1
GRMN0151.MP4,27,2026-04-26T06:12:43+00:00,40.8466523,-96.7872741,46,1
GRMN0151.MP4,28,2026-04-26T06:12:44+00:00,40.8468362,-96.7872704,45,1
GRMN0151.MP4,29,2026-04-26T06:12:45+00:00,40.8470244,-96.7872665,45,1
GRMN0151.MP4,30,2026-04-26T06:12:46+00:00,40.8472054,-96.7872629,45,1
GRMN0151.MP4,31,2026-04-26T06:12:47+00:00,40.8473856,-96.7872615,44,1
GRMN0151.MP4,32,2026-04-26T06:12:48+00:00,40.8475608,-96.7872601,44,1
GRMN0151.MP4,33,2026-04-26T06:12:49+00:00,40.8477394,-96.7872594,44,1
GRMN0151.MP4,34,2026-04-26T06:12:50+00:00,40.8479198,-96.7872594,44,1
GRMN0151.MP4,35,2026-04-26T06:12:51+00:00,40.8480968,-96.7872593,43,1
GRMN0151.MP4,36,2026-04-26T06:12:52+00:00,40.8482719,-96.7872576,43,1
GRMN0151.MP4,37,2026-04-26T06:12:53+00:00,40.8484463,-96.7872556,43,1
GRMN0151.MP4,38,2026-04-26T06:12:54+00:00,40.8486216,-96.7872539,43,1
GRMN0151.MP4,39,2026-04-26T06:12:55+00:00,40.8487982,-96.7872522,43,1
GRMN0151.MP4,40,2026-04-26T06:12:56+00:00,40.8489718,-96.7872499,43,1
GRMN0151.MP4,41,2026-04-26T06:12:57+00:00,40.8491471,-96.7872479,43,1
GRMN0151.MP4,42,2026-04-26T06:12:58+00:00,40.849322,-96.7872456,43,1
GRMN0151.MP4,43,2026-04-26T06:12:59+00:00,40.8494982,-96.787243,44,1
GRMN0151.MP4,44,2026-04-26T06:13:00+00:00,40.8496786,-96.7872422,44,1
GRMN0151.MP4,45,2026-04-26T06:13:01+00:00,40.8498565,-96.7872427,44,1
GRMN0151.MP4,46,2026-04-26T06:13:02+00:00,40.850035,-96.7872409,44,1
GRMN0151.MP4,47,2026-04-26T06:13:03+00:00,40.8502134,-96.7872384,44,1
GRMN0151.MP4,48,2026-04-26T06:13:04+00:00,40.8503933,-96.7872365,44,1
GRMN0151.MP4,49,2026-04-26T06:13:05+00:00,40.8505706,-96.7872353,44,1
GRMN0151.MP4,50,2026-04-26T06:13:06+00:00,40.8507465,-96.7872353,44,1
GRMN0151.MP4,51,2026-04-26T06:13:07+00:00,40.8509247,-96.7872345,44,1
GRMN0151.MP4,52,2026-04-26T06:13:08+00:00,40.8511021,-96.7872333,44,1
GRMN0151.MP4,53,2026-04-26T06:13:09+00:00,40.8512816,-96.7872302,44,1
GRMN0151.MP4,54,2026-04-26T06:13:10+00:00,40.851459,-96.7872251,44,1
GRMN0151.MP4,55,2026-04-26T06:13:11+00:00,40.8516354,-96.7872204,43,1
GRMN0151.MP4,56,2026-04-26T06:13:12+00:00,40.8518131,-96.7872163,43,1
GRMN0151.MP4,57,2026-04-26T06:13:13+00:00,40.8519898,-96.7872132,43,1
GRMN0151.MP4,58,2026-04-26T06:13:14+00:00,40.8521633,-96.7872113,43,1
GRMN0151.MP4,59,2026-04-26T06:13:15+00:00,40.8523395,-96.7872092,43,1
GRMN0152.MP4,0,2026-04-26T06:13:16+00:00,40.8525144,-96.7872069,43,1
GRMN0152.MP4,1,2026-04-26T06:13:17+00:00,40.8526881,-96.7872057,43,1
GRMN0152.MP4,2,2026-04-26T06:13:18+00:00,40.8528638,-96.7872046,43,1
GRMN0152.MP4,3,2026-04-26T06:13:19+00:00,40.8530384,-96.7872041,43,1
GRMN0152.MP4,4,2026-04-26T06:13:20+00:00,40.8532168,-96.7872043,43,1
GRMN0152.MP4,5,2026-04-26T06:13:21+00:00,40.8533917,-96.7872046,43,1
GRMN0152.MP4,6,2026-04-26T06:13:22+00:00,40.8535657,-96.7872043,43,1
GRMN0152.MP4,7,2026-04-26T06:13:23+00:00,40.8537414,-96.7872023,43,1
GRMN0152.MP4,8,2026-04-26T06:13:24+00:00,40.8539211,-96.7872005,44,1
GRMN0152.MP4,9,2026-04-26T06:13:25+00:00,40.8540996,-96.7871994,44,1
GRMN0152.MP4,10,2026-04-26T06:13:26+00:00,40.8542759,-96.7871981,44,1
GRMN0152.MP4,11,2026-04-26T06:13:27+00:00,40.8544545,-96.7871975,43,1
GRMN0152.MP4,12,2026-04-26T06:13:28+00:00,40.8546317,-96.7871956,44,1
GRMN0152.MP4,13,2026-04-26T06:13:29+00:00,40.8548057,-96.7871945,43,1
GRMN0152.MP4,14,2026-04-26T06:13:30+00:00,40.8549846,-96.7871921,44,1
GRMN0152.MP4,15,2026-04-26T06:13:31+00:00,40.8551619,-96.7871908,43,1
GRMN0152.MP4,16,2026-04-26T06:13:32+00:00,40.8553394,-96.7871893,44,1
GRMN0152.MP4,17,2026-04-26T06:13:33+00:00,40.8555179,-96.7871869,44,1
GRMN0152.MP4,18,2026-04-26T06:13:34+00:00,40.8556991,-96.7871841,44,1
GRMN0152.MP4,19,2026-04-26T06:13:35+00:00,40.8558787,-96.7871819,44,1
GRMN0152.MP4,20,2026-04-26T06:13:36+00:00,40.8560588,-96.787181,44,1
GRMN0152.MP4,21,2026-04-26T06:13:37+00:00,40.8562416,-96.7871795,45,1
GRMN0152.MP4,22,2026-04-26T06:13:38+00:00,40.856425,-96.787177,45,1
GRMN0152.MP4,23,2026-04-26T06:13:39+00:00,40.8566084,-96.7871745,45,1
GRMN0152.MP4,24,2026-04-26T06:13:40+00:00,40.8567928,-96.7871724,45,1
GRMN0152.MP4,25,2026-04-26T06:13:41+00:00,40.8569758,-96.7871714,45,1
GRMN0152.MP4,26,2026-04-26T06:13:42+00:00,40.8571595,-96.7871697,45,1
GRMN0152.MP4,27,2026-04-26T06:13:43+00:00,40.8573447,-96.7871664,45,1
GRMN0152.MP4,28,2026-04-26T06:13:44+00:00,40.8575275,-96.7871631,45,1
GRMN0152.MP4,29,2026-04-26T06:13:45+00:00,40.8577112,-96.7871598,45,1
GRMN0152.MP4,30,2026-04-26T06:13:46+00:00,40.8578936,-96.7871577,45,1
GRMN0152.MP4,31,2026-04-26T06:13:47+00:00,40.8580789,-96.7871545,45,1
GRMN0152.MP4,32,2026-04-26T06:13:48+00:00,40.8582607,-96.7871513,45,1
GRMN0152.MP4,33,2026-04-26T06:13:49+00:00,40.8584462,-96.7871479,45,1
GRMN0152.MP4,34,2026-04-26T06:13:50+00:00,40.8586281,-96.7871449,45,1
GRMN0152.MP4,35,2026-04-26T06:13:51+00:00,40.8588114,-96.7871414,45,1
GRMN0152.MP4,36,2026-04-26T06:13:52+00:00,40.8589933,-96.787139,45,1
GRMN0152.MP4,37,2026-04-26T06:13:53+00:00,40.8591754,-96.7871363,45,1
GRMN0152.MP4,38,2026-04-26T06:13:54+00:00,40.8593532,-96.7871335,45,1
GRMN0152.MP4,39,2026-04-26T06:13:55+00:00,40.8595392,-96.7871316,45,1
GRMN0152.MP4,40,2026-04-26T06:13:56+00:00,40.8597199,-96.7871297,44,1
