clip,sample_idx,ts_utc,active,lat_hem,lon_hem,lat_deg,lon_deg,hour,minute,second,year,month,day
20260426001623_000155F.MP4,50,2026-04-26T06:17:15+00:00,A,N,W,40.8794312,-96.7662109,6,17,15,26,4,26
20260426001623_000155F.MP4,51,2026-04-26T06:17:16+00:00,A,N,W,40.879423,-96.7659017,6,17,16,26,4,26
20260426001623_000155F.MP4,52,2026-04-26T06:17:17+00:00,A,N,W,40.8794189,-96.7655924,6,17,17,26,4,26
20260426001623_000155F.MP4,53,2026-04-26T06:17:18+00:00,A,N,W,40.8794149,-96.7652832,6,17,18,26,4,26
20260426001623_000155F.MP4,54,2026-04-26T06:17:19+00:00,A,N,W,40.8794149,-96.764974,6,17,19,26,4,26
20260426001623_000155F.MP4,55,2026-04-26T06:17:20+00:00,A,N,W,40.8794149,-96.7646647,6,17,20,26,4,26
20260426001623_000155F.MP4,56,2026-04-26T06:17:21+00:00,A,N,W,40.8794149,-96.7643392,6,17,21,26,4,26
20260426001623_000155F.MP4,57,2026-04-26T06:17:22+00:00,A,N,W,40.8794149,-96.7640299,6,17,22,26,4,26
20260426001623_000155F.MP4,58,2026-04-26T06:17:23+00:00,A,N,W,40.8794149,-96.7637207,6,17,23,26,4,26
20260426001623_000155F.MP4,59,2026-04-26T06:17:24+00:00,A,N,W,40.8794108,-96.7634115,6,17,24,26,4,26
20260426001723_000156F.MP4,0,2026-04-26T06:17:25+00:00,A,N,W,40.8794108,-96.7631022,6,17,25,26,4,26
20260426001723_000156F.MP4,1,2026-04-26T06:17:26+00:00,A,N,W,40.8794108,-96.762793,6,17,26,26,4,26
20260426001723_000156F.MP4,2,2026-04-26T06:17:27+00:00,A,N,W,40.8794108,-96.7625,6,17,27,26,4,26
20260426001723_000156F.MP4,3,2026-04-26T06:17:28+00:00,A,N,W,40.8794108,-96.7621908,6,17,28,26,4,26
20260426001723_000156F.MP4,4,2026-04-26T06:17:29+00:00,A,N,W,40.8794108,-96.7618815,6,17,29,26,4,26
20260426001723_000156F.MP4,5,2026-04-26T06:17:30+00:00,A,N,W,40.8794067,-96.7615723,6,17,30,26,4,26
20260426001723_000156F.MP4,6,2026-04-26T06:17:31+00:00,A,N,W,40.8794067,-96.7612793,6,17,31,26,4,26
20260426001723_000156F.MP4,7,2026-04-26T06:17:32+00:00,A,N,W,40.8794067,-96.7609863,6,17,32,26,4,26
20260426001723_000156F.MP4,8,2026-04-26T06:17:33+00:00,A,N,W,40.8794067,-96.7606771,6,17,33,26,4,26
20260426001723_000156F.MP4,9,2026-04-26T06:17:34+00:00,A,N,W,40.8794067,-96.7603841,6,17,34,26,4,26
20260426001723_000156F.MP4,10,2026-04-26T06:17:35+00:00,A,N,W,40.8794067,-96.7600911,6,17,35,26,4,26
20260426001723_000156F.MP4,11,2026-04-26T06:17:36+00:00,A,N,W,40.8794067,-96.7597982,6,17,36,26,4,26
20260426001723_000156F.MP4,12,2026-04-26T06:17:37+00:00,A,N,W,40.8794067,-96.7595052,6,17,37,26,4,26
20260426001723_000156F.MP4,13,2026-04-26T06:17:38+00:00,A,N,W,40.8794027,-96.7592122,6,17,38,26,4,26
20260426001723_000156F.MP4,14,2026-04-26T06:17:39+00:00,A,N,W,40.8794027,-96.7589193,6,17,39,26,4,26
20260426001723_000156F.MP4,15,2026-04-26T06:17:40+00:00,A,N,W,40.8793986,-96.7586263,6,17,40,26,4,26
20260426001723_000156F.MP4,16,2026-04-26T06:17:41+00:00,A,N,W,40.8793986,-96.7583333,6,17,41,26,4,26
20260426001723_000156F.MP4,17,2026-04-26T06:17:42+00:00,A,N,W,40.8793986,-96.7580404,6,17,42,26,4,26
20260426001723_000156F.MP4,18,2026-04-26T06:17:43+00:00,A,N,W,40.8793986,-96.7577474,6,17,43,26,4,26
20260426001723_000156F.MP4,19,2026-04-26T06:17:44+00:00,A,N,W,40.8793945,-96.7574382,6,17,44,26,4,26
20260426001723_000156F.MP4,20,2026-04-26T06:17:45+00:00,A,N,W,40.8793945,-96.7571615,6,17,45,26,4,26
20260426001723_000156F.MP4,21,2026-04-26T06:17:46+00:00,A,N,W,40.8793945,-96.7568522,6,17,46,26,4,26
20260426001723_000156F.MP4,22,2026-04-26T06:17:47+00:00,A,N,W,40.8793905,-96.7565592,6,17,47,26,4,26
20260426001723_000156F.MP4,23,2026-04-26T06:17:48+00:00,A,N,W,40.8793864,-96.7562663,6,17,48,26,4,26
20260426001723_000156F.MP4,24,2026-04-26T06:17:49+00:00,A,N,W,40.8793864,-96.755957,6,17,49,26,4,26
20260426001723_000156F.MP4,25,2026-04-26T06:17:50+00:00,A,N,W,40.8793864,-96.7556478,6,17,50,26,4,26
20260426001723_000156F.MP4,26,2026-04-26T06:17:51+00:00,A,N,W,40.8793864,-96.7553385,6,17,51,26,4,26
20260426001723_000156F.MP4,27,2026-04-26T06:17:52+00:00,A,N,W,40.8793864,-96.7550293,6,17,52,26,4,26
20260426001723_000156F.MP4,28,2026-04-26T06:17:53+00:00,A,N,W,40.8793864,-96.7547038,6,17,53,26,4,26
20260426001723_000156F.MP4,29,2026-04-26T06:17:54+00:00,A,N,W,40.8793864,-96.7543945,6,17,54,26,4,26
20260426001723_000156F.MP4,30,2026-04-26T06:17:55+00:00,A,N,W,40.8793823,-96.7540853,6,17,55,26,4,26
20260426001723_000156F.MP4,31,2026-04-26T06:17:56+00:00,A,N,W,40.8793783,-96.753776,6,17,56,26,4,26
20260426001723_000156F.MP4,32,2026-04-26T06:17:57+00:00,A,N,W,40.8793742,-96.7534505,6,17,57,26,4,26
20260426001723_000156F.MP4,33,2026-04-26T06:17:58+00:00,A,N,W,40.8793701,-96.7531413,6,17,58,26,4,26
20260426001723_000156F.MP4,34,2026-04-26T06:17:59+00:00,A,N,W,40.879362,-96.752832,6,17,59,26,4,26
20260426001723_000156F.MP4,35,2026-04-26T06:18:00+00:00,A,N,W,40.8793538,-96.7525228,6,18,0,26,4,26
20260426001723_000156F.MP4,36,2026-04-26T06:18:01+00:00,A,N,W,40.8793457,-96.7522135,6,18,1,26,4,26
20260426001723_000156F.MP4,37,2026-04-26T06:18:02+00:00,A,N,W,40.8793335,-96.7519206,6,18,2,26,4,26
20260426001723_000156F.MP4,38,2026-04-26T06:18:03+00:00,A,N,W,40.8793213,-96.7516113,6,18,3,26,4,26
20260426001723_000156F.MP4,39,2026-04-26T06:18:04+00:00,A,N,W,40.879305,-96.7513021,6,18,4,26,4,26
20260426001723_000156F.MP4,40,2026-04-26T06:18:05+00:00,A,N,W,40.8792928,-96.7509928,6,18,5,26,4,26
20260426001723_000156F.MP4,41,2026-04-26T06:18:06+00:00,A,N,W,40.8792765,-96.7506836,6,18,6,26,4,26
20260426001723_000156F.MP4,42,2026-04-26T06:18:07+00:00,A,N,W,40.8792562,-96.7503906,6,18,7,26,4,26
20260426001723_000156F.MP4,43,2026-04-26T06:18:08+00:00,A,N,W,40.8792318,-96.7500814,6,18,8,26,4,26
20260426001723_000156F.MP4,44,2026-04-26T06:18:09+00:00,A,N,W,40.8792074,-96.7497721,6,18,9,26,4,26
20260426001723_000156F.MP4,45,2026-04-26T06:18:10+00:00,A,N,W,40.8791829,-96.7494629,6,18,10,26,4,26
20260426001723_000156F.MP4,46,2026-04-26T06:18:11+00:00,A,N,W,40.8791545,-96.7491536,6,18,11,26,4,26
20260426001723_000156F.MP4,47,2026-04-26T06:18:12+00:00,A,N,W,40.879126,-96.7488444,6,18,12,26,4,26
20260426001723_000156F.MP4,48,2026-04-26T06:18:13+00:00,A,N,W,40.8790934,-96.7485352,6,18,13,26,4,26
20260426001723_000156F.MP4,49,2026-04-26T06:18:14+00:00,A,N,W,40.8790609,-96.7482259,6,18,14,26,4,26
20260426001723_000156F.MP4,50,2026-04-26T06:18:15+00:00,A,N,W,40.8790283,-96.7479167,6,18,15,26,4,26
20260426001723_000156F.MP4,51,2026-04-26T06:18:16+00:00,A,N,W,40.8789876,-96.7476074,6,18,16,26,4,26
20260426001723_000156F.MP4,52,2026-04-26T06:18:17+00:00,A,N,W,40.878951,-96.7472982,6,18,17,26,4,26
20260426001723_000156F.MP4,53,2026-04-26T06:18:18+00:00,A,N,W,40.8789103,-96.7469889,6,18,18,26,4,26
20260426001723_000156F.MP4,54,2026-04-26T06:18:19+00:00,A,N,W,40.8788696,-96.7466797,6,18,19,26,4,26
20260426001723_000156F.MP4,55,2026-04-26T06:18:20+00:00,A,N,W,40.8788249,-96.7463704,6,18,20,26,4,26
20260426001723_000156F.MP4,56,2026-04-26T06:18:21+00:00,A,N,W,40.8787801,-96.7460612,6,18,21,26,4,26
20260426001723_000156F.MP4,57,2026-04-26T06:18:22+00:00,A,N,W,40.8787354,-96.7457357,6,18,22,26,4,26
20260426001723_000156F.MP4,58,2026-04-26T06:18:23+00:00,A,N,W,40.8786865,-96.7454264,6,18,23,26,4,26
20260426001723_000156F.MP4,59,2026-04-26T06:18:24+00:00,A,N,W,40.8786377,-96.7451335,6,18,24,26,4,26
20260426001823_000157F.MP4,0,2026-04-26T06:18:25+00:00,A,N,W,40.8785848,-96.7448242,6,18,25,26,4,26
20260426001823_000157F.MP4,1,2026-04-26T06:18:26+00:00,A,N,W,40.8785278,-96.744515,6,18,26,26,4,26
20260426001823_000157F.MP4,2,2026-04-26T06:18:27+00:00,A,N,W,40.8784709,-96.7442057,6,18,27,26,4,26
20260426001823_000157F.MP4,3,2026-04-26T06:18:28+00:00,A,N,W,40.8784139,-96.7438965,6,18,28,26,4,26
20260426001823_000157F.MP4,4,2026-04-26T06:18:29+00:00,A,N,W,40.8783569,-96.7436035,6,18,29,26,4,26
20260426001823_000157F.MP4,5,2026-04-26T06:18:30+00:00,A,N,W,40.8782959,-96.7432943,6,18,30,26,4,26
20260426001823_000157F.MP4,6,2026-04-26T06:18:31+00:00,A,N,W,40.8782349,-96.7430013,6,18,31,26,4,26
20260426001823_000157F.MP4,7,2026-04-26T06:18:32+00:00,A,N,W,40.8781698,-96.7426921,6,18,32,26,4,26
20260426001823_000157F.MP4,8,2026-04-26T06:18:33+00:00,A,N,W,40.8781047,-96.7423991,6,18,33,26,4,26
20260426001823_000157F.MP4,9,2026-04-26T06:18:34+00:00,A,N,W,40.8780436,-96.7420898,6,18,34,26,4,26
20260426001823_000157F.MP4,10,2026-04-26T06:18:35+00:00,A,N,W,40.8779826,-96.7417806,6,18,35,26,4,26
20260426001823_000157F.MP4,11,2026-04-26T06:18:36+00:00,A,N,W,40.8779175,-96.7414876,6,18,36,26,4,26
20260426001823_000157F.MP4,12,2026-04-26T06:18:37+00:00,A,N,W,40.8778483,-96.7411784,6,18,37,26,4,26
20260426001823_000157F.MP4,13,2026-04-26T06:18:38+00:00,A,N,W,40.8777751,-96.7408854,6,18,38,26,4,26
20260426001823_000157F.MP4,14,2026-04-26T06:18:39+00:00,A,N,W,40.8777018,-96.7405762,6,18,39,26,4,26
20260426001823_000157F.MP4,15,2026-04-26T06:18:40+00:00,A,N,W,40.8776204,-96.7402669,6,18,40,26,4,26
20260426001823_000157F.MP4,16,2026-04-26T06:18:41+00:00,A,N,W,40.8775391,-96.739974,6,18,41,26,4,26
20260426001823_000157F.MP4,17,2026-04-26T06:18:42+00:00,A,N,W,40.8774536,-96.7396647,6,18,42,26,4,26
20260426001823_000157F.MP4,18,2026-04-26T06:18:43+00:00,A,N,W,40.8773641,-96.7393717,6,18,43,26,4,26
20260426001823_000157F.MP4,19,2026-04-26T06:18:44+00:00,A,N,W,40.8772664,-96.7390625,6,18,44,26,4,26
20260426001823_000157F.MP4,20,2026-04-26T06:18:45+00:00,A,N,W,40.8771647,-96.7387695,6,18,45,26,4,26
20260426001823_000157F.MP4,21,2026-04-26T06:18:46+00:00,A,N,W,40.8770671,-96.7384603,6,18,46,26,4,26
20260426001823_000157F.MP4,22,2026-04-26T06:18:47+00:00,A,N,W,40.8769735,-96.738151,6,18,47,26,4,26
20260426001823_000157F.MP4,23,2026-04-26T06:18:48+00:00,A,N,W,40.8768758,-96.7378581,6,18,48,26,4,26
20260426001823_000157F.MP4,24,2026-04-26T06:18:49+00:00,A,N,W,40.8767822,-96.7375651,6,18,49,26,4,26
20260426001823_000157F.MP4,25,2026-04-26T06:18:50+00:00,A,N,W,40.8766927,-96.7372721,6,18,50,26,4,26
20260426001823_000157F.MP4,26,2026-04-26T06:18:51+00:00,A,N,W,40.8766032,-96.7369954,6,18,51,26,4,26
20260426001823_000157F.MP4,27,2026-04-26T06:18:52+00:00,A,N,W,40.8765259,-96.736735,6,18,52,26,4,26
20260426001823_000157F.MP4,28,2026-04-26T06:18:53+00:00,A,N,W,40.8764486,-96.7364746,6,18,53,26,4,26
20260426001823_000157F.MP4,29,2026-04-26T06:18:54+00:00,A,N,W,40.8763753,-96.7362467,6,18,54,26,4,26
20260426001823_000157F.MP4,30,2026-04-26T06:18:55+00:00,A,N,W,40.8763062,-96.7360352,6,18,55,26,4,26
20260426001823_000157F.MP4,31,2026-04-26T06:18:56+00:00,A,N,W,40.876241,-96.7358236,6,18,56,26,4,26
20260426001823_000157F.MP4,32,2026-04-26T06:18:57+00:00,A,N,W,40.8761759,-96.735612,6,18,57,26,4,26
20260426001823_000157F.MP4,33,2026-04-26T06:18:58+00:00,A,N,W,40.8761149,-96.7354329,6,18,58,26,4,26
20260426001823_000157F.MP4,34,2026-04-26T06:18:59+00:00,A,N,W,40.8760579,-96.7352539,6,18,59,26,4,26
20260426001823_000157F.MP4,35,2026-04-26T06:19:00+00:00,A,N,W,40.876005,-96.7350749,6,19,0,26,4,26
20260426001823_000157F.MP4,36,2026-04-26T06:19:01+00:00,A,N,W,40.8759521,-96.7349121,6,19,1,26,4,26
20260426001823_000157F.MP4,37,2026-04-26T06:19:02+00:00,A,N,W,40.8759033,-96.7347493,6,19,2,26,4,26
20260426001823_000157F.MP4,38,2026-04-26T06:19:03+00:00,A,N,W,40.8758586,-96.7346029,6,19,3,26,4,26
20260426001823_000157F.MP4,39,2026-04-26T06:19:04+00:00,A,N,W,40.8758138,-96.7344564,6,19,4,26,4,26
20260426001823_000157F.MP4,40,2026-04-26T06:19:05+00:00,A,N,W,40.875769,-96.7343262,6,19,5,26,4,26
20260426001823_000157F.MP4,41,2026-04-26T06:19:06+00:00,A,N,W,40.8757243,-96.7341634,6,19,6,26,4,26
20260426001823_000157F.MP4,42,2026-04-26T06:19:07+00:00,A,N,W,40.8756755,-96.7340007,6,19,7,26,4,26
20260426001823_000157F.MP4,43,2026-04-26T06:19:08+00:00,A,N,W,40.8756226,-96.7338216,6,19,8,26,4,26
20260426001823_000157F.MP4,44,2026-04-26T06:19:09+00:00,A,N,W,40.8755656,-96.7336263,6,19,9,26,4,26
20260426001823_000157F.MP4,45,2026-04-26T06:19:10+00:00,A,N,W,40.8755005,-96.7334147,6,19,10,26,4,26
20260426001823_000157F.MP4,46,2026-04-26T06:19:11+00:00,A,N,W,40.8754313,-96.7332031,6,19,11,26,4,26
20260426001823_000157F.MP4,47,2026-04-26T06:19:12+00:00,A,N,W,40.8753621,-96.7329753,6,19,12,26,4,26
20260426001823_000157F.MP4,48,2026-04-26T06:19:13+00:00,A,N,W,40.8752848,-96.7327311,6,19,13,26,4,26
20260426001823_000157F.MP4,49,2026-04-26T06:19:14+00:00,A,N,W,40.8752075,-96.732487,6,19,14,26,4,26
20260426001823_000157F.MP4,50,2026-04-26T06:19:15+00:00,A,N,W,40.8751261,-96.7322266,6,19,15,26,4,26
20260426001823_000157F.MP4,51,2026-04-26T06:19:16+00:00,A,N,W,40.8750448,-96.7319661,6,19,16,26,4,26
20260426001823_000157F.MP4,52,2026-04-26T06:19:17+00:00,A,N,W,40.8749634,-96.7317057,6,19,17,26,4,26
20260426001823_000157F.MP4,53,2026-04-26T06:19:18+00:00,A,N,W,40.874882,-96.731429,6,19,18,26,4,26
20260426001823_000157F.MP4,54,2026-04-26T06:19:19+00:00,A,N,W,40.8747965,-96.7311523,6,19,19,26,4,26
20260426001823_000157F.MP4,55,2026-04-26T06:19:20+00:00,A,N,W,40.874707,-96.7308594,6,19,20,26,4,26
20260426001823_000157F.MP4,56,2026-04-26T06:19:21+00:00,A,N,W,40.8746134,-96.7305827,6,19,21,26,4,26
20260426001823_000157F.MP4,57,2026-04-26T06:19:22+00:00,A,N,W,40.8745239,-96.7302897,6,19,22,26,4,26
20260426001823_000157F.MP4,58,2026-04-26T06:19:23+00:00,A,N,W,40.8744303,-96.7299967,6,19,23,26,4,26
20260426001823_000157F.MP4,59,2026-04-26T06:19:24+00:00,A,N,W,40.8743408,-96.7296875,6,19,24,26,4,26
20260426001923_000158F.MP4,0,2026-04-26T06:19:25+00:00,A,N,W,40.8742513,-96.7293945,6,19,25,26,4,26
20260426001923_000158F.MP4,1,2026-04-26T06:19:26+00:00,A,N,W,40.8741618,-96.7291016,6,19,26,26,4,26
20260426001923_000158F.MP4,2,2026-04-26T06:19:27+00:00,A,N,W,40.8740682,-96.7287923,6,19,27,26,4,26
20260426001923_000158F.MP4,3,2026-04-26T06:19:28+00:00,A,N,W,40.8739746,-96.7284993,6,19,28,26,4,26
20260426001923_000158F.MP4,4,2026-04-26T06:19:29+00:00,A,N,W,40.873881,-96.7282064,6,19,29,26,4,26
20260426001923_000158F.MP4,5,2026-04-26T06:19:30+00:00,A,N,W,40.8737874,-96.7278971,6,19,30,26,4,26
20260426001923_000158F.MP4,6,2026-04-26T06:19:31+00:00,A,N,W,40.8736938,-96.7276042,6,19,31,26,4,26
20260426001923_000158F.MP4,7,2026-04-26T06:19:32+00:00,A,N,W,40.8736003,-96.7273112,6,19,32,26,4,26
20260426001923_000158F.MP4,8,2026-04-26T06:19:33+00:00,A,N,W,40.8735067,-96.727002,6,19,33,26,4,26
20260426001923_000158F.MP4,9,2026-04-26T06:19:34+00:00,A,N,W,40.873409,-96.7266927,6,19,34,26,4,26
20260426001923_000158F.MP4,10,2026-04-26T06:19:35+00:00,A,N,W,40.8733154,-96.7263997,6,19,35,26,4,26
20260426001923_000158F.MP4,11,2026-04-26T06:19:36+00:00,A,N,W,40.8732218,-96.7260905,6,19,36,26,4,26
20260426001923_000158F.MP4,12,2026-04-26T06:19:37+00:00,A,N,W,40.8731283,-96.7257975,6,19,37,26,4,26
20260426001923_000158F.MP4,13,2026-04-26T06:19:38+00:00,A,N,W,40.8730347,-96.7254883,6,19,38,26,4,26
20260426001923_000158F.MP4,14,2026-04-26T06:19:39+00:00,A,N,W,40.8729451,-96.725179,6,19,39,26,4,26
20260426001923_000158F.MP4,15,2026-04-26T06:19:40+00:00,A,N,W,40.8728516,-96.7248861,6,19,40,26,4,26
20260426001923_000158F.MP4,16,2026-04-26T06:19:41+00:00,A,N,W,40.872758,-96.7245931,6,19,41,26,4,26
20260426001923_000158F.MP4,17,2026-04-26T06:19:42+00:00,A,N,W,40.8726644,-96.7242839,6,19,42,26,4,26
20260426001923_000158F.MP4,18,2026-04-26T06:19:43+00:00,A,N,W,40.8725749,-96.7239909,6,19,43,26,4,26
20260426001923_000158F.MP4,19,2026-04-26T06:19:44+00:00,A,N,W,40.8724854,-96.7237142,6,19,44,26,4,26
20260426001923_000158F.MP4,20,2026-04-26T06:19:45+00:00,A,N,W,40.8723958,-96.7234212,6,19,45,26,4,26
20260426001923_000158F.MP4,21,2026-04-26T06:19:46+00:00,A,N,W,40.8723063,-96.7231283,6,19,46,26,4,26
20260426001923_000158F.MP4,22,2026-04-26T06:19:47+00:00,A,N,W,40.8722209,-96.7228678,6,19,47,26,4,26
20260426001923_000158F.MP4,23,2026-04-26T06:19:48+00:00,A,N,W,40.8721313,-96.7225911,6,19,48,26,4,26
20260426001923_000158F.MP4,24,2026-04-26T06:19:49+00:00,A,N,W,40.8720337,-96.7223307,6,19,49,26,4,26
20260426001923_000158F.MP4,25,2026-04-26T06:19:50+00:00,A,N,W,40.871932,-96.7220703,6,19,50,26,4,26
20260426001923_000158F.MP4,26,2026-04-26T06:19:51+00:00,A,N,W,40.8718221,-96.7218262,6,19,51,26,4,26
20260426001923_000158F.MP4,27,2026-04-26T06:19:52+00:00,A,N,W,40.8717041,-96.7215983,6,19,52,26,4,26
20260426001923_000158F.MP4,28,2026-04-26T06:19:53+00:00,A,N,W,40.8715739,-96.7213542,6,19,53,26,4,26
20260426001923_000158F.MP4,29,2026-04-26T06:19:54+00:00,A,N,W,40.8714396,-96.7211426,6,19,54,26,4,26
20260426001923_000158F.MP4,30,2026-04-26T06:19:55+00:00,A,N,W,40.8712931,-96.720931,6,19,55,26,4,26
20260426001923_000158F.MP4,31,2026-04-26T06:19:56+00:00,A,N,W,40.8711426,-96.7207194,6,19,56,26,4,26
20260426001923_000158F.MP4,32,2026-04-26T06:19:57+00:00,A,N,W,40.870988,-96.7205241,6,19,57,26,4,26
20260426001923_000158F.MP4,33,2026-04-26T06:19:58+00:00,A,N,W,40.8708252,-96.7203288,6,19,58,26,4,26
20260426001923_000158F.MP4,34,2026-04-26T06:19:59+00:00,A,N,W,40.8706543,-96.7201497,6,19,59,26,4,26
20260426001923_000158F.MP4,35,2026-04-26T06:20:00+00:00,A,N,W,40.8704753,-96.7199707,6,20,0,26,4,26
20260426001923_000158F.MP4,36,2026-04-26T06:20:01+00:00,A,N,W,40.8702922,-96.7198079,6,20,1,26,4,26
20260426001923_000158F.MP4,37,2026-04-26T06:20:02+00:00,A,N,W,40.870105,-96.7196452,6,20,2,26,4,26
20260426001923_000158F.MP4,38,2026-04-26T06:20:03+00:00,A,N,W,40.8699056,-96.7194824,6,20,3,26,4,26
20260426001923_000158F.MP4,39,2026-04-26T06:20:04+00:00,A,N,W,40.8696899,-96.7193522,6,20,4,26,4,26
20260426001923_000158F.MP4,40,2026-04-26T06:20:05+00:00,A,N,W,40.8694784,-96.7192057,6,20,5,26,4,26
20260426001923_000158F.MP4,41,2026-04-26T06:20:06+00:00,A,N,W,40.8692586,-96.7190755,6,20,6,26,4,26
20260426001923_000158F.MP4,42,2026-04-26T06:20:07+00:00,A,N,W,40.8690267,-96.7189779,6,20,7,26,4,26
20260426001923_000158F.MP4,43,2026-04-26T06:20:08+00:00,A,N,W,40.8687948,-96.7188639,6,20,8,26,4,26
20260426001923_000158F.MP4,44,2026-04-26T06:20:09+00:00,A,N,W,40.8685547,-96.7187663,6,20,9,26,4,26
20260426001923_000158F.MP4,45,2026-04-26T06:20:10+00:00,A,N,W,40.8683187,-96.7186849,6,20,10,26,4,26
20260426001923_000158F.MP4,46,2026-04-26T06:20:11+00:00,A,N,W,40.8680745,-96.718571,6,20,11,26,4,26
20260426001923_000158F.MP4,47,2026-04-26T06:20:12+00:00,A,N,W,40.8678304,-96.7184733,6,20,12,26,4,26
20260426001923_000158F.MP4,48,2026-04-26T06:20:13+00:00,A,N,W,40.8675863,-96.7183919,6,20,13,26,4,26
20260426001923_000158F.MP4,49,2026-04-26T06:20:14+00:00,A,N,W,40.8673381,-96.718278,6,20,14,26,4,26
20260426001923_000158F.MP4,50,2026-04-26T06:20:15+00:00,A,N,W,40.867098,-96.7181803,6,20,15,26,4,26
20260426001923_000158F.MP4,51,2026-04-26T06:20:16+00:00,A,N,W,40.8668538,-96.718099,6,20,16,26,4,26
20260426001923_000158F.MP4,52,2026-04-26T06:20:17+00:00,A,N,W,40.8666138,-96.7180013,6,20,17,26,4,26
20260426001923_000158F.MP4,53,2026-04-26T06:20:18+00:00,A,N,W,40.8663778,-96.7178874,6,20,18,26,4,26
20260426001923_000158F.MP4,54,2026-04-26T06:20:19+00:00,A,N,W,40.8661418,-96.717806,6,20,19,26,4,26
20260426001923_000158F.MP4,55,2026-04-26T06:20:20+00:00,A,N,W,40.8659058,-96.7177083,6,20,20,26,4,26
20260426001923_000158F.MP4,56,2026-04-26T06:20:21+00:00,A,N,W,40.8656698,-96.7176107,6,20,21,26,4,26
20260426001923_000158F.MP4,57,2026-04-26T06:20:22+00:00,A,N,W,40.8654378,-96.717513,6,20,22,26,4,26
20260426001923_000158F.MP4,58,2026-04-26T06:20:23+00:00,A,N,W,40.8652018,-96.7174154,6,20,23,26,4,26
20260426001923_000158F.MP4,59,2026-04-26T06:20:24+00:00,A,N,W,40.8649699,-96.717334,6,20,24,26,4,26
20260426002023_000159F.MP4,0,2026-04-26T06:20:25+00:00,A,N,W,40.864742,-96.7172363,6,20,25,26,4,26
20260426002023_000159F.MP4,1,2026-04-26T06:20:26+00:00,A,N,W,40.8645101,-96.7171387,6,20,26,26,4,26
20260426002023_000159F.MP4,2,2026-04-26T06:20:27+00:00,A,N,W,40.8642822,-96.717041,6,20,27,26,4,26
20260426002023_000159F.MP4,3,2026-04-26T06:20:28+00:00,A,N,W,40.8640503,-96.7169434,6,20,28,26,4,26
20260426002023_000159F.MP4,4,2026-04-26T06:20:29+00:00,A,N,W,40.8638184,-96.7168457,6,20,29,26,4,26
20260426002023_000159F.MP4,5,2026-04-26T06:20:30+00:00,A,N,W,40.8635864,-96.7167318,6,20,30,26,4,26
20260426002023_000159F.MP4,6,2026-04-26T06:20:31+00:00,A,N,W,40.8633586,-96.7166178,6,20,31,26,4,26
20260426002023_000159F.MP4,7,2026-04-26T06:20:32+00:00,A,N,W,40.8631226,-96.7165039,6,20,32,26,4,26
20260426002023_000159F.MP4,8,2026-04-26T06:20:33+00:00,A,N,W,40.8628866,-96.71639,6,20,33,26,4,26
20260426002023_000159F.MP4,9,2026-04-26T06:20:34+00:00,A,N,W,40.8626465,-96.7162923,6,20,34,26,4,26
20260426002023_000159F.MP4,10,2026-04-26T06:20:35+00:00,A,N,W,40.8624064,-96.7161784,6,20,35,26,4,26
20260426002023_000159F.MP4,11,2026-04-26T06:20:36+00:00,A,N,W,40.8621704,-96.7160807,6,20,36,26,4,26
20260426002023_000159F.MP4,12,2026-04-26T06:20:37+00:00,A,N,W,40.8619303,-96.7159831,6,20,37,26,4,26
20260426002023_000159F.MP4,13,2026-04-26T06:20:38+00:00,A,N,W,40.8616984,-96.7158691,6,20,38,26,4,26
20260426002023_000159F.MP4,14,2026-04-26T06:20:39+00:00,A,N,W,40.8614583,-96.7157552,6,20,39,26,4,26
20260426002023_000159F.MP4,15,2026-04-26T06:20:40+00:00,A,N,W,40.8612223,-96.7156413,6,20,40,26,4,26
20260426002023_000159F.MP4,16,2026-04-26T06:20:41+00:00,A,N,W,40.8609782,-96.7155273,6,20,41,26,4,26
20260426002023_000159F.MP4,17,2026-04-26T06:20:42+00:00,A,N,W,40.860734,-96.7154297,6,20,42,26,4,26
20260426002023_000159F.MP4,18,2026-04-26T06:20:43+00:00,A,N,W,40.8604818,-96.7153158,6,20,43,26,4,26
20260426002023_000159F.MP4,19,2026-04-26T06:20:44+00:00,A,N,W,40.8602336,-96.7152344,6,20,44,26,4,26
20260426002023_000159F.MP4,20,2026-04-26T06:20:45+00:00,A,N,W,40.8599813,-96.7151367,6,20,45,26,4,26
20260426002023_000159F.MP4,21,2026-04-26T06:20:46+00:00,A,N,W,40.8597331,-96.7150391,6,20,46,26,4,26
20260426002023_000159F.MP4,22,2026-04-26T06:20:47+00:00,A,N,W,40.8594849,-96.7149251,6,20,47,26,4,26
20260426002023_000159F.MP4,23,2026-04-26T06:20:48+00:00,A,N,W,40.8592367,-96.7148275,6,20,48,26,4,26
20260426002023_000159F.MP4,24,2026-04-26T06:20:49+00:00,A,N,W,40.8589884,-96.7147298,6,20,49,26,4,26
20260426002023_000159F.MP4,25,2026-04-26T06:20:50+00:00,A,N,W,40.8587402,-96.7146159,6,20,50,26,4,26
20260426002023_000159F.MP4,26,2026-04-26T06:20:51+00:00,A,N,W,40.858492,-96.714502,6,20,51,26,4,26
20260426002023_000159F.MP4,27,2026-04-26T06:20:52+00:00,A,N,W,40.8582479,-96.714388,6,20,52,26,4,26
