"timeSec","speedMps","rpm","throttlePct","yellowWire","greenWire","obdConnected","arduinoConnected"
1691.84600000381,11.131296,1112,18.8,0,0,1,1
1691.94700007439,11.131296,1117,18.8,0,0,1,1
1692.04699997902,11.131296,1107,18.8,0,0,1,1
1692.14699988365,11.131296,1104,18.8,0,0,1,1
1692.24799995422,11.131296,1108,18.8,0,0,1,1
1692.34800009727,11.131296,1110,18.8,0,0,1,1
1692.44899992943,11.131296,1114,19.2,0,0,1,1
1692.54900007248,11.131296,1114,19.2,0,0,1,1
1692.64899997711,11.131296,1112,18.8,0,0,1,1
1692.75000004768,11.131296,1116,18.8,0,0,1,1
1692.84999995232,11.131296,1116,18.8,0,0,1,1
1692.95100002289,11.131296,1120,18.8,0,0,1,1
1693.05099992752,11.131296,1122,18.8,0,0,1,1
1693.15199999809,11.131296,1120,18.8,0,0,1,1
1693.25199990273,11.131296,1120,18.8,0,0,1,1
1693.35200004578,11.131296,1118,18.8,0,0,1,1
1693.45300011635,11.131296,1118,18.8,0,0,1,1
1693.55300002098,11.667744,1119,18.8,0,0,1,1
1693.65299992561,11.667744,1121,18.8,0,0,1,1
1693.75399999619,11.667744,1120,18.8,0,0,1,1
1693.85399990082,11.667744,1122,18.8,0,0,1,1
1693.95499997139,11.667744,1123,18.8,0,0,1,1
1694.05500011444,11.667744,1122,18.4,0,0,1,1
1694.15599994659,11.667744,1122,18.4,0,0,1,1
1694.25600008965,11.667744,1120,18,0,0,1,1
1694.35599999428,11.667744,1118,18,0,0,1,1
1694.45700006485,11.667744,1114,18,0,0,1,1
1694.55699996948,11.667744,1113,15.7,0,0,1,1
1694.65800004005,11.667744,1094,15.7,0,0,1,1
1694.75799994469,11.667744,1070,15.7,0,0,1,1
1694.85900001526,11.667744,1077,16.1,0,0,1,1
1694.95899991989,11.667744,1070,16.1,0,0,1,1
1695.05900006294,11.667744,1076,16.1,0,0,1,1
1695.1599998951,11.667744,1066,17.6,0,0,1,1
1695.26000003815,11.667744,1075,18,0,0,1,1
1695.36100010872,11.667744,1090,18,0,0,1,1
1695.46100001335,11.667744,1081,18,0,0,1,1
1695.56099991798,11.667744,1154,18,0,0,1,1
1695.66199998856,11.667744,1179,18,0,0,1,1
1695.76199989319,11.667744,1152,18,0,0,1,1
1695.86299996376,11.667744,1145,18,0,0,1,1
1695.96300010681,11.667744,1152,18,0,0,1,1
1696.06300001144,11.667744,1158,18,0,0,1,1
1696.16400008202,11.667744,1162,18,0,0,1,1
1696.26399998665,11.667744,1162,18,0,0,1,1
1696.36500005722,11.667744,1159,18,0,0,1,1
1696.46499996185,11.667744,1165,18,0,0,1,1
1696.5650001049,11.667744,1164,18,0,0,1,1
1696.66599993706,11.667744,1161,18,0,0,1,1
1696.76600008011,11.667744,1162,18,0,0,1,1
1696.86699991226,12.204192,1162,18,0,0,1,1
1696.96700005531,12.204192,1160,17.6,0,0,1,1
1697.06799988747,12.204192,1158,17.6,0,0,1,1
1697.16800003052,12.204192,1152,17.6,0,0,1,1
1697.26799993515,12.204192,1151,17.6,0,0,1,1
1697.36900000572,11.935968,1147,17.6,0,0,1,1
1697.46899991035,11.935968,1145,18,0,0,1,1
1697.56999998093,11.935968,1148,18,0,0,1,1
1697.66999988556,11.935968,1154,18,0,0,1,1
1697.77099995613,11.935968,1154,18,0,0,1,1
1697.87100009918,11.667744,1151,18.8,0,0,1,1
1697.97199993134,11.667744,1154,18.4,0,0,1,1
1698.07200007439,11.667744,1159,18,0,0,1,1
1698.17199997902,11.667744,1161,17.3,0,0,1,1
1698.27300004959,11.667744,1154,16.5,0,0,1,1
1698.37299995422,11.667744,1142,17.3,0,0,1,1
1698.4740000248,11.667744,1132,17.3,0,0,1,1
1698.57399992943,11.667744,1127,16.9,0,1,1,1
1698.675,11.667744,1098,17.3,0,1,1,1
1698.77499990463,11.667744,1084,17.6,0,1,1,1
1698.87500004768,11.667744,1091,17.6,0,0,1,1
1698.97600011826,11.667744,1102,17.6,0,0,1,1
1699.07600002289,11.667744,1106,16.9,0,0,1,1
1699.17700009346,11.667744,1100,16.5,0,0,1,1
1699.27699999809,11.667744,1094,16.9,0,1,1,1
1699.37699990273,11.667744,1080,16.9,0,1,1,1
1699.4779999733,11.667744,1050,16.9,0,1,1,1
1699.57800011635,11.667744,1045,16.9,0,0,1,1
1699.6789999485,11.39952,1047,16.9,0,0,1,1
1699.77900009155,11.39952,1060,16.9,0,0,1,1
1699.87999992371,11.39952,1052,16.9,0,0,1,1
1699.98000006676,11.39952,1040,16.9,0,1,1,1
1700.08099989891,11.39952,1038,16.9,0,1,1,1
1700.18100004196,11.39952,1042,16.9,0,1,1,1
1700.28200011253,11.39952,1044,16.9,0,0,1,1
1700.38200001717,11.39952,1040,16.9,0,0,1,1
1700.4819999218,11.39952,1048,16.9,0,0,1,1
1700.58299999237,11.39952,1044,16.9,0,0,1,1
1700.682999897,11.39952,1025,16.9,0,1,1,1
1700.78399996758,11.39952,1032,16.9,0,1,1,1
1700.88400011063,11.39952,1028,16.9,0,1,1,1
1700.98499994278,11.39952,1032,16.9,0,0,1,1
1701.08500008583,11.131296,1022,16.9,0,0,1,1
1701.18499999046,11.131296,1028,16.9,0,0,1,1
1701.28600006104,11.131296,1023,16.9,0,0,1,1
1701.38599996567,11.131296,1012,16.9,0,1,1,1
1701.48700003624,11.131296,1020,16.9,0,1,1,1
1701.58699994087,11.131296,1020,16.9,0,1,1,1
1701.68800001144,11.131296,1010,16.9,0,0,1,1
1701.78799991608,11.131296,1016,16.9,0,0,1,1
1701.88899998665,11.131296,1013,16.9,0,0,1,1
1701.98899989128,11.131296,1010,16.9,0,0,1,1
1702.08999996185,11.131296,1004,16.9,0,0,1,1
1702.1900001049,11.131296,1008,16.9,0,0,1,1
1702.29099993706,11.131296,1004,16.9,0,0,1,1
1702.39100008011,11.131296,993,16.9,0,0,1,1
1702.49199991226,10.818368,995,16.9,0,0,1,1
1702.59200005531,10.818368,999,16.9,0,0,1,1
1702.69199995995,10.818368,993,16.9,1,1,1,1
1702.79300003052,10.818368,1002,16.9,1,1,1,1
1702.89299993515,10.818368,994,16.9,1,1,1,1
1702.99400000572,10.818368,990,16.9,1,1,1,1
1703.09399991035,10.818368,984,16.9,1,1,1,1
1703.19499998093,10.818368,972,16.9,1,1,1,1
1703.29499988556,10.818368,980,16.9,1,1,1,1
1703.39500002861,10.818368,989,16.9,1,1,1,1
1703.49600009918,10.818368,986,16.9,1,1,1,1
1703.59600000381,10.818368,980,16.9,1,1,1,1
1703.69700007439,10.818368,971,16.9,1,1,1,1
1703.79799990654,10.818368,972,16.9,1,1,1,1
1703.89800004959,10.818368,965,16.9,1,1,1,1
1703.99899988174,10.818368,953,16.9,1,1,1,1
1704.0990000248,10.818368,954,16.9,1,1,1,1
1704.20000009537,10.818368,947,16.9,1,1,1,1
1704.3,10.818368,940,16.9,1,1,1,1
1704.39999990463,10.550144,934,16.9,1,1,1,1
1704.5009999752,10.550144,926,16.9,1,1,1,1
1704.60100011826,10.550144,916,16.9,1,1,1,1
1704.70199995041,10.550144,909,16.9,1,1,1,1
1704.80200009346,10.550144,899,16.9,1,1,1,1
1704.90299992561,10.013696,890,16.9,1,1,1,1
1705.00300006866,10.013696,882,16.9,1,0,1,1
1705.1029999733,10.013696,880,16.9,1,0,1,1
1705.20400004387,10.013696,871,16.9,1,0,1,1
1705.3039999485,10.013696,857,16.9,1,1,1,1
1705.40500001907,9.432544,840,16.9,1,1,1,1
1705.50499992371,9.432544,835,16.9,1,1,1,1
1705.60599999428,9.432544,829,16.9,1,1,1,1
1705.70700006485,9.432544,819,16.9,1,0,1,1
1705.80699996948,8.896096,816,16.9,1,0,1,1
1705.90800004005,8.896096,804,16.9,1,0,1,1
1706.00799994469,8.896096,798,16.9,1,1,1,1
1706.10800008774,8.896096,821,16.9,1,1,1,1
1706.20899991989,8.896096,858,16.9,1,1,1,1
1706.30900006294,8.627872,895,16.9,1,1,1,1
1706.4099998951,8.627872,929,16.9,1,0,1,1
1706.51000003815,8.627872,968,16.9,1,0,1,1
1706.61100010872,8.627872,981,16.9,1,0,1,1
1706.71199994087,8.04672,963,16.9,1,1,1,1
1706.81200008392,8.04672,940,16.9,1,1,1,1
1706.91199998856,8.04672,913,16.9,1,1,1,1
1707.01300005913,8.04672,894,16.9,1,1,1,1
1707.11299996376,8.04672,881,16.9,1,0,1,1
1707.21400003433,7.510272,888,16.9,1,0,1,1
1707.31399993896,7.510272,909,16.9,1,0,1,1
1707.41500000954,7.510272,935,16.9,1,1,1,1
1707.51499991417,7.510272,964,16.9,1,1,1,1
1707.61599998474,7.510272,981,16.9,1,1,1,1
1707.71599988937,6.660896,984,16.9,1,1,1,1
1707.81600003242,6.660896,959,16.9,1,0,1,1
1707.917000103,6.660896,958,16.9,1,0,1,1
1708.01700000763,6.660896,963,16.9,1,0,1,1
1708.1180000782,6.660896,966,16.9,1,1,1,1
1708.21799998283,5.81152,957,16.9,1,1,1,1
1708.31900005341,5.81152,934,16.9,1,1,1,1
1708.41899995804,5.81152,890,16.9,1,0,1,1
1708.52000002861,5.81152,862,16.9,1,0,1,1
1708.62100009918,5.275072,829,16.9,1,0,1,1
1708.72100000381,5.275072,811,16.9,1,0,1,1
1708.82099990845,5.275072,793,16.9,1,1,1,1
1708.92199997902,5.275072,772,16.9,1,1,1,1
1709.02199988365,5.275072,744,16.9,1,1,1,1
1709.12299995422,4.425696,730,16.9,1,0,1,1
1709.22300009727,4.425696,716,16.9,1,0,1,1
1709.32300000191,4.425696,713,16.9,1,0,1,1
1709.42400007248,4.425696,705,16.9,1,0,1,1
1709.52399997711,4.425696,704,16.9,1,1,1,1
1709.62500004768,3.889248,699,16.9,1,1,1,1
1709.72499995232,3.889248,715,16.9,1,1,1,1
1709.82500009537,3.889248,725,16.9,1,0,1,1
1709.92599992752,3.889248,730,16.9,1,0,1,1
1710.02600007057,3.3528,734,16.9,0,0,1,1
1710.12699990273,3.3528,765,16.9,0,0,1,1
1710.22700004578,3.3528,807,16.9,0,1,1,1
1710.32800011635,3.3528,831,16.9,0,1,1,1
1710.42800002098,3.3528,848,19.2,0,1,1,1
1710.52900009155,2.771648,844,20,0,0,1,1
1710.62899999619,2.771648,884,20,0,0,1,1
1710.73000006676,2.771648,986,19.6,0,0,1,1
1710.82999997139,2.771648,1045,19.6,0,0,1,1
1710.93100004196,2.771648,1089,19.2,0,1,1,1
1711.03099994659,2.503424,1113,19.2,0,1,1,1
1711.13100008965,2.503424,1116,19.2,0,1,1,1
1711.2319999218,2.503424,1116,19.2,0,0,1,1
1711.33200006485,2.503424,1116,19.6,0,0,1,1
1711.432999897,2.503424,1126,20,0,0,1,1
1711.53300004005,2.503424,1136,20,0,0,1,1
1711.63400011063,2.503424,1151,20,0,1,1,1
1711.73400001526,2.503424,1172,19.6,0,1,1,1
1711.83399991989,2.503424,1190,19.6,0,1,1,1
1711.93499999046,3.039872,1186,19.6,0,0,1,1
1712.0349998951,3.039872,1182,19.6,0,0,1,1
1712.13599996567,3.039872,1185,19.6,0,0,1,1
1712.23600010872,3.039872,1199,19.6,0,0,1,1
1712.33600001335,3.039872,1218,19.6,0,1,1,1
1712.43700008392,3.039872,1230,19.6,0,1,1,1
1712.53699998856,3.039872,1248,19.6,0,1,1,1
1712.63800005913,3.039872,1260,19.6,0,0,1,1
1712.73799996376,3.039872,1274,19.6,0,0,1,1
1712.83900003433,3.039872,1286,19.6,0,0,1,1
1712.93899993896,3.039872,1304,19.6,0,0,1,1
1713.04000000954,3.039872,1308,19.6,0,1,1,1
1713.13999991417,3.039872,1318,19.6,0,1,1,1
1713.24099998474,3.039872,1326,19.2,0,1,1,1
1713.34099988937,3.621024,1332,19.2,0,0,1,1
1713.44100003242,3.621024,1328,18.8,0,0,1,1
1713.542000103,3.621024,1318,18.4,0,0,1,1
1713.64200000763,3.621024,1270,18.8,0,0,1,1
1713.7430000782,3.621024,1193,19.6,0,1,1,1
1713.84299998283,3.621024,1098,20.4,0,1,1,1
1713.94299988747,3.621024,1025,19.6,0,1,1,1
1714.04399995804,3.621024,1010,18.8,0,0,1,1
1714.14400010109,3.621024,1020,18.8,0,0,1,1
1714.24499993324,3.621024,1026,18.8,0,0,1,1
1714.34500007629,3.621024,1022,16.9,0,0,1,1
1714.44499998093,3.621024,1004,16.9,0,1,1,1
1714.5460000515,3.621024,972,16.9,0,1,1,1
1714.64599995613,3.621024,931,16.9,0,1,1,1
1714.7470000267,4.157472,893,17.6,0,0,1,1
1714.84699993134,4.157472,861,19.2,0,0,1,1
1714.94700007439,4.157472,862,19.2,0,0,1,1
1715.04799990654,4.157472,888,20,0,0,1,1
1715.14800004959,4.157472,961,20.8,0,1,1,1
1715.24899988174,4.157472,1018,20.8,0,1,1,1
1715.3490000248,4.157472,1083,20.4,0,1,1,1
1715.45000009537,4.157472,1129,19.6,0,0,1,1
1715.55,4.157472,1154,20,0,0,1,1
1715.65100007057,4.157472,1153,21.2,0,0,1,1
1715.7509999752,4.157472,1158,21.6,0,0,1,1
1715.85100011826,4.157472,1200,21.2,0,1,1,1
1715.95199995041,4.157472,1262,21.2,0,1,1,1
1716.05200009346,4.157472,1292,21.2,0,1,1,1
1716.15299992561,4.738624,1330,21.2,0,0,1,1
1716.25300006866,4.738624,1330,21.2,0,0,1,1
1716.35399990082,4.738624,1322,21.2,0,0,1,1
1716.45400004387,4.738624,1321,21.2,0,0,1,1
1716.5539999485,4.738624,1322,21.6,0,1,1,1
1716.65500001907,4.425696,1323,22,0,1,1,1
1716.75499992371,4.425696,1340,22,0,1,1,1
1716.85599999428,4.425696,1359,22,0,0,1,1
1716.95599989891,4.425696,1375,22,0,0,1,1
1717.05699996948,4.425696,1388,22,0,0,1,1
1717.15700011253,5.006848,1398,22,0,0,1,1
1717.25799994469,5.006848,1407,22.7,0,1,1,1
1717.35800008774,5.006848,1433,22.7,0,0,1,1
1717.45799999237,5.006848,1450,22.4,0,0,1,1
1717.55900006294,5.006848,1461,22.7,0,0,1,1
1717.65899996758,5.006848,1470,22.7,0,0,1,1
1717.76000003815,5.006848,1477,22.7,0,0,1,1
1717.85999994278,5.006848,1486,23.1,0,0,1,1
1717.96100001335,5.006848,1501,22.7,0,0,1,1
1718.06099991798,5.543296,1511,22.7,0,0,1,1
1718.16199998856,5.543296,1514,22.7,0,0,1,1
1718.26199989319,5.543296,1517,22.7,0,0,1,1
1718.36299996376,5.543296,1529,23.1,0,0,1,1
1718.46300010681,5.543296,1536,23.1,0,0,1,1
1718.56300001144,6.124448,1548,23.1,0,0,1,1
1718.66400008202,6.124448,1557,23.1,0,0,1,1
1718.76399998665,6.124448,1566,23.1,0,0,1,1
1718.86500005722,6.124448,1566,22.7,0,0,1,1
1718.96499996185,6.660896,1568,22.7,0,0,1,1
1719.0650001049,6.660896,1570,22.7,0,0,1,1
1719.16599993706,6.660896,1572,22.7,0,0,1,1
1719.26600008011,6.660896,1572,23.1,0,0,1,1
1719.36699991226,6.660896,1576,23.1,0,0,1,1
1719.46700005531,7.242048,1597,23.1,0,0,1,1
1719.56799988747,7.242048,1604,23.1,0,0,1,1
1719.66800003052,7.242048,1616,23.1,0,0,1,1
1719.76799993515,7.242048,1622,23.1,0,0,1,1
1719.86900000572,7.242048,1630,23.1,0,0,1,1
1719.96899991035,7.242048,1634,23.1,0,0,1,1
1720.06999998093,7.242048,1642,23.1,0,0,1,1
1720.16999988556,7.242048,1645,22.7,0,0,1,1
1720.27000002861,7.242048,1641,22.4,0,0,1,1
1720.37100009918,7.242048,1634,22.7,0,0,1,1
1720.47100000381,7.242048,1581,22.4,0,0,1,1
1720.57200007439,7.242048,1512,22.4,0,0,1,1
1720.67199997902,7.242048,1431,22,0,0,1,1
1720.77300004959,7.242048,1358,22,0,0,1,1
1720.87299995422,7.778496,1322,22,0,0,1,1
1720.9740000248,7.778496,1308,22,0,0,1,1
1721.07399992943,7.778496,1301,21.2,0,0,1,1
1721.175,7.778496,1295,20.4,0,0,1,1
1721.27499990463,7.778496,1276,20,0,0,1,1
1721.37500004768,8.314944,1249,19.6,0,0,1,1
1721.47600011826,8.314944,1235,19.2,0,0,1,1
1721.57600002289,8.314944,1199,18.8,0,0,1,1
1721.67700009346,8.314944,1193,18.8,0,0,1,1
1721.77699999809,8.314944,1192,18.8,0,0,1,1
1721.87800006866,8.314944,1194,19.2,0,0,1,1
1721.9779999733,8.314944,1193,18.4,0,0,1,1
1722.07800011635,8.314944,1188,19.2,0,0,1,1
1722.1789999485,8.314944,1180,19.6,0,0,1,1
1722.27900009155,8.896096,1189,19.2,0,0,1,1
1722.37999992371,8.896096,1188,16.5,0,0,1,1
1722.48000006676,8.896096,1205,16.5,0,0,1,1
1722.58099989891,8.896096,1189,16.9,0,0,1,1
1722.68100004196,8.896096,1163,16.9,0,0,1,1
1722.78200011253,8.627872,1153,16.9,0,0,1,1
1722.88200001717,8.627872,1110,16.9,0,0,1,1
1722.98300008774,8.627872,1097,16.9,0,0,1,1
1723.08299999237,8.627872,1085,16.9,0,0,1,1
1723.18400006294,8.627872,1079,16.9,0,0,1,1
1723.28399996758,8.314944,1080,16.9,0,0,1,1
1723.38400011063,8.314944,1076,16.9,0,0,1,1
1723.48499994278,8.314944,1081,16.9,0,0,1,1
1723.58500008583,8.314944,1081,16.9,0,0,1,1
1723.68700008392,8.314944,1071,16.9,0,0,1,1
1723.78799991608,8.314944,1066,16.9,1,1,1,1
1723.88800005913,8.314944,1063,16.9,1,1,1,1
1723.98799996376,8.314944,1051,16.9,1,1,1,1
1724.08900003433,8.314944,1039,16.9,1,1,1,1
1724.18899993896,8.314944,1026,16.9,1,1,1,1
1724.29000000954,8.314944,1020,16.9,1,1,1,1
1724.38999991417,8.314944,1004,16.9,1,1,1,1
1724.49000005722,8.314944,996,16.9,1,1,1,1
1724.59099988937,8.314944,993,16.9,1,1,1,1
1724.69100003242,8.314944,986,16.9,1,1,1,1
1724.792000103,8.314944,984,16.9,1,1,1,1
1724.89200000763,8.314944,980,16.9,1,1,1,1
1724.99199991226,8.314944,975,16.9,1,1,1,1
1725.09299998283,8.04672,983,16.9,1,1,1,1
1725.19299988747,8.04672,980,16.9,1,1,1,1
1725.29399995804,8.04672,966,16.9,1,1,1,1
1725.39400010109,8.04672,958,16.9,1,1,1,1
1725.49499993324,8.04672,948,16.9,1,1,1,1
1725.59500007629,7.778496,932,16.9,1,1,1,1
1725.69599990845,7.778496,914,16.9,1,1,1,1
1725.7960000515,7.778496,902,16.9,1,1,1,1
1725.89599995613,7.778496,884,16.9,1,1,1,1
1725.9970000267,7.778496,876,16.9,1,1,1,1
1726.09699993134,7.242048,888,16.9,1,1,1,1
1726.19800000191,7.242048,908,16.9,1,1,1,1
1726.29900007248,7.242048,931,16.9,1,1,1,1
1726.39899997711,7.242048,955,16.9,1,1,1,1
1726.49899988174,6.660896,979,16.9,1,1,1,1
1726.59999995232,6.660896,990,16.9,1,1,1,1
1726.70000009537,6.660896,963,16.9,1,1,1,1
1726.80099992752,6.660896,962,16.9,1,1,1,1
1726.90100007057,6.660896,971,16.9,1,1,1,1
1727.0009999752,6.124448,976,16.9,1,1,1,1
1727.10200004578,6.124448,954,16.9,1,1,1,1
1727.20199995041,6.124448,916,16.9,1,1,1,1
1727.30300002098,6.124448,885,16.9,1,1,1,1
1727.40299992561,6.124448,862,16.9,1,1,1,1
1727.50399999619,5.275072,844,16.9,1,1,1,1
1727.60399990082,5.275072,823,16.9,1,1,1,1
1727.70499997139,5.275072,810,16.9,1,1,1,1
1727.80500011444,5.275072,794,16.9,1,1,1,1
1727.90599994659,5.275072,770,16.9,1,1,1,1
1728.00600008965,4.738624,735,16.9,1,1,1,1
1728.10599999428,4.738624,726,16.9,1,1,1,1
1728.20700006485,4.738624,719,16.9,1,1,1,1
1728.30699996948,4.738624,715,16.9,1,1,1,1
1728.40800004005,4.157472,708,16.9,1,1,1,1
1728.50799994469,4.157472,706,16.9,1,1,1,1
1728.60800008774,4.157472,712,16.9,1,1,1,1
1728.70899991989,4.157472,730,16.9,1,1,1,1
1728.80900006294,4.157472,723,16.9,1,1,1,1
1728.9099998951,3.3528,729,16.9,1,1,1,1
1729.01000003815,3.3528,732,16.9,1,1,1,1
1729.10999994278,3.3528,717,16.9,1,1,1,1
1729.21100001335,3.3528,709,16.9,1,1,1,1
1729.31099991798,2.503424,705,16.9,1,1,1,1
1729.41100006104,2.503424,698,16.9,1,1,1,1
1729.51199989319,2.503424,696,16.9,1,1,1,1
1729.61200003624,2.503424,690,16.9,1,1,1,1
1729.71300010681,2.503424,686,16.9,1,1,1,1
1729.81300001144,1.922272,694,16.9,1,1,1,1
1729.91400008202,1.922272,693,16.9,1,1,1,1
1730.01399998665,1.922272,703,16.9,1,1,1,1
1730.11399989128,1.922272,705,16.9,1,1,1,1
1730.21499996185,1.922272,708,16.9,1,1,1,1
1730.3150001049,1.385824,716,16.9,1,1,1,1
1730.41599993706,1.385824,719,16.9,1,1,1,1
1730.51600008011,1.385824,721,16.9,1,1,1,1
1730.61699991226,1.385824,726,16.9,1,1,1,1
1730.71700005531,1.385824,731,16.9,1,1,1,1
1730.81699995995,0.849376,734,16.9,1,1,1,1
1730.91800003052,0.849376,730,16.9,1,1,1,1
1731.01799993515,0.849376,731,16.9,1,1,1,1
1731.11900000572,0.849376,731,16.9,1,1,1,1
1731.21899991035,0.849376,730,16.9,1,1,1,1
1731.31999998093,0.849376,728,16.9,1,1,1,1
1731.41999988556,0.849376,724,16.9,1,1,1,1
1731.52000002861,0.849376,724,16.9,1,1,1,1
1731.62100009918,0.849376,725,16.9,1,1,1,1
1731.72100000381,0.849376,720,16.9,1,1,1,1
1731.82200007439,0.849376,724,16.9,1,1,1,1
1731.92199997902,0.849376,722,16.9,1,1,1,1
1732.02300004959,0.849376,722,16.9,1,1,1,1
1732.12299995422,0.849376,722,16.9,1,1,1,1
1732.22300009727,0.849376,720,16.9,1,1,1,1
1732.32399992943,0.849376,721,16.9,1,1,1,1
1732.42400007248,0.849376,720,16.9,1,1,1,1
1732.52499990463,0.849376,720,16.9,1,1,1,1
1732.62500004768,0.849376,724,16.9,1,1,1,1
1732.72600011826,0.849376,725,16.9,1,1,1,1
1732.82699995041,0.849376,725,16.9,1,1,1,1
1732.92700009346,0.849376,721,16.9,1,1,1,1
1733.02799992561,0.849376,721,16.9,1,1,1,1
1733.12800006866,0.849376,722,16.9,1,1,1,1
1733.2279999733,0.849376,720,16.9,1,1,1,1
1733.32900004387,0.849376,720,16.9,1,1,1,1
1733.4289999485,0.849376,721,16.9,1,1,1,1
1733.53000001907,0.849376,720,16.9,1,1,1,1
1733.62999992371,0,720,16.9,1,1,1,1
1733.73099999428,0,721,16.9,1,1,1,1
1733.83099989891,0,723,16.9,1,1,1,1
1733.93100004196,0,727,16.5,1,1,1,1
1734.03200011253,0,726,16.5,1,1,1,1
1734.13200001717,0,726,16.5,1,1,1,1
1734.23300008774,0,723,16.9,1,1,1,1
1734.33299999237,0,725,16.9,1,1,1,1
1734.432999897,0,728,16.5,1,1,1,1
1734.53399996758,0,722,16.5,1,1,1,1
1734.63400011063,0,721,16.5,1,1,1,1
1734.73499994278,0,721,16.5,1,1,1,1
1734.83500008583,0,717,16.5,1,1,1,1
1734.93599991798,0,716,16.5,1,1,1,1
1735.03600006104,0,716,16.5,1,1,1,1
1735.13699989319,0,715,16.5,1,1,1,1
1735.23700003624,0,716,16.5,1,1,1,1
1735.33800010681,0,715,16.5,1,1,1,1
1735.43800001144,0,715,16.5,1,1,1,1
1735.53799991608,0,712,16.5,1,1,1,1
1735.63899998665,0,712,16.5,1,1,1,1
1735.73899989128,0,706,16.5,1,1,1,1
1735.83999996185,0,706,16.5,1,1,1,1
1735.9400001049,0,708,16.5,1,1,1,1
1736.04000000954,0,706,16.5,1,1,1,1
1736.14100008011,0,708,16.5,1,1,1,1
1736.24099998474,0,704,16.5,1,1,1,1
1736.34200005531,0,705,16.5,1,1,1,1
1736.44199995995,0,708,16.5,1,1,1,1
1736.542000103,0,704,16.5,1,1,1,1
1736.64299993515,0,705,16.5,1,1,1,1
1736.7430000782,0,708,16.5,1,1,1,1
1736.84399991035,0,704,16.5,1,1,1,1
1736.94400005341,0,704,16.5,1,1,1,1
1737.04499988556,0,704,16.5,1,1,1,1
1737.14500002861,0,703,16.5,1,1,1,1
1737.24600009918,0,702,16.5,1,1,1,1
1737.34600000381,0,702,16.5,1,1,1,1
1737.44700007439,0,699,16.5,1,1,1,1
1737.54699997902,0,698,16.5,1,1,1,1
1737.64800004959,0,700,16.5,1,1,1,1
1737.74799995422,0,700,16.5,1,1,1,1
1737.8490000248,0,698,16.5,1,1,1,1
1737.94899992943,0,700,16.5,1,1,1,1
1738.04900007248,0,698,16.5,1,1,1,1
1738.14999990463,0,700,16.5,1,1,1,1
1738.25000004768,0,698,16.5,1,1,1,1
1738.34999995232,0,697,16.5,1,1,1,1
1738.45100002289,0,696,16.5,1,1,1,1
1738.55099992752,0,694,16.5,1,1,1,1
1738.65199999809,0,694,16.5,1,1,1,1
1738.75199990273,0,694,16.5,1,1,1,1
1738.85200004578,0,694,16.5,1,1,1,1
1738.95300011635,0,694,16.5,1,1,1,1
1739.05300002098,0,694,16.5,1,1,1,1
1739.15400009155,0,694,16.5,1,1,1,1
1739.25399999619,0,693,16.5,1,1,1,1
1739.35500006676,0,692,16.5,1,1,1,1
1739.45499997139,0,690,16.5,1,1,1,1
1739.55600004196,0,691,16.5,1,1,1,1
1739.65599994659,0,691,16.5,1,1,1,1
1739.75700001717,0,690,16.5,1,1,1,1
1739.8569999218,0,686,16.5,1,1,1,1
1739.95799999237,0,689,16.5,1,1,1,1
1740.057999897,0,686,16.5,1,1,1,1
1740.15899996758,0,688,16.5,1,1,1,1
1740.25900011063,0,689,16.5,1,1,1,1
1740.35900001526,0,688,16.5,1,1,1,1
1740.46000008583,0,694,16.5,1,1,1,1
1740.55999999046,0,690,15.7,1,1,1,1
1740.66100006104,0,688,15.7,1,1,1,1
1740.76099996567,0,677,15.7,1,1,1,1
1740.86100010872,0,669,15.7,1,1,1,1
1740.96199994087,0,655,15.7,1,1,1,1
1741.06200008392,0,681,15.7,1,1,1,1
1741.16299991608,0,697,15.3,1,1,1,1
1741.26300005913,0,702,15.3,1,1,1,1
1741.36299996376,0,693,15.3,1,1,1,1
1741.46400003433,0,685,15.3,1,1,1,1
1741.56399993896,0,678,15.3,1,1,1,1
1741.66500000954,0,670,15.3,1,1,1,1
1741.76499991417,0,661,15.3,1,1,1,1
1741.86599998474,0,650,15.3,1,1,1,1
1741.96599988937,0,640,15.3,1,1,1,1
1742.06699995995,0,626,15.3,1,1,1,1
1742.167000103,0,616,15.3,1,1,1,1
1742.26700000763,0,612,15.3,1,1,1,1
1742.3680000782,0,612,15.3,1,1,1,1
1742.46799998283,0,608,15.3,1,1,1,1
1742.56900005341,0,607,15.3,1,1,1,1
1742.66899995804,0,604,15.3,1,1,1,1
1742.77000002861,0,604,15.3,1,1,1,1
1742.86999993324,0,605,15.3,1,1,1,1
1742.97000007629,0,602,15.3,1,1,1,1
1743.07099990845,0,604,15.3,1,1,1,1
1743.1710000515,0,598,15.3,1,1,1,1
1743.27199988365,0,600,15.3,1,1,1,1
1743.3720000267,0,602,15.3,1,1,1,1
1743.47199993134,0,602,15.3,1,1,1,1
1743.57300000191,0,603,15.3,1,1,1,1
1743.67299990654,0,606,15.3,1,1,1,1
1743.77399997711,0,604,15.3,1,1,1,1
1743.87399988174,0,603,15.3,1,1,1,1
1743.97499995232,0,601,15.3,1,1,1,1
1744.07600002289,0,602,15.3,1,1,1,1
1744.17599992752,0,601,15.3,1,1,1,1
1744.27699999809,0,601,15.3,1,1,1,1
1744.37699990273,0,595,15.3,1,1,1,1
